Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDK27,OUT018,1662.955
NCK18,OUT017,2904.8347
FDB52,OUT019,976.24506
DRG25,OUT027,5503.32
FDZ13,OUT049,736.4191
FDB57,OUT019,737.2831
FDR40,OUT046,1402.2651
NCO14,OUT019,76.62626
NCN19,OUT045,2626.0378
FDQ28,OUT019,366.7103
FDO13,OUT018,1892.3712
FDK48,OUT013,1117.6051
FDU07,OUT018,2212.638
FDW20,OUT046,2065.5808
FDV12,OUT010,160.48636
FDH24,OUT013,2514.2766
FDV59,OUT049,3700.2341
FDK57,OUT045,1927.7397
FDL16,OUT027,1108.3645
NCQ17,OUT046,2771.2427
FDJ15,OUT018,3416.9705
FDX24,OUT049,1456.7988
FDT47,OUT046,1985.9036
FDT10,OUT049,1046.6816
FDZ37,OUT018,1029.5448
FDW43,OUT027,7105.3716
DRN36,OUT017,1673.5349
FDJ14,OUT045,760.12134
FDA32,OUT013,2840.6453
FDJ38,OUT019,732.32495
FDQ57,OUT017,2265.6008
NCQ41,OUT019,498.82983
FDG56,OUT049,1247.6421
DRC13,OUT027,3211.5015
FDV55,OUT035,2454.973
FDQ49,OUT045,3399.3374
FDE29,OUT010,170.98863
FDR03,OUT013,4357.8657
FDD45,OUT049,1410.3694
FDN38,OUT010,-40.082943
FDT56,OUT046,900.16754
FDT48,OUT045,3959.7278
FDU03,OUT049,2966.3823
FDC56,OUT010,185.40431
NCO43,OUT027,2658.6558
FDQ27,OUT017,1948.092
FDR03,OUT046,3478.6282
DRH23,OUT010,99.6488
FDG22,OUT045,645.516
NCJ42,OUT013,1727.5222
FDR24,OUT046,1480.9972
FDW60,OUT035,2191.1172
FDJ08,OUT013,3184.8552
DRL59,OUT018,618.8643
FDG60,OUT010,429.65363
FDW27,OUT017,2819.6562
FDX14,OUT018,1107.4801
FDC20,OUT013,658.27875
NCS29,OUT018,2708.545
FDJ56,OUT046,1531.8761
FDB20,OUT019,313.41672
FDL28,OUT027,6392.364
FDW01,OUT018,2004.0426
FDL03,OUT046,2416.6917
FDX22,OUT049,3761.5862
FDJ21,OUT035,2641.8142
FDR31,OUT045,1960.6029
FDG21,OUT035,2531.8154
FDS22,OUT027,917.6693
FDK08,OUT035,1846.7671
FDE17,OUT018,2238.9905
NCN30,OUT017,1587.4253
FDT50,OUT046,1588.8734
NCX42,OUT049,3443.2751
FDJ12,OUT035,3808.563
NCA18,OUT027,2524.9102
FDP23,OUT019,-225.55281
FDX12,OUT013,3613.169
FDN40,OUT018,2126.571
FDV48,OUT035,1465.2898
NCY54,OUT013,2739.384
FDL16,OUT010,113.53966
FDR45,OUT018,3429.6787
FDJ52,OUT046,2504.445
DRG01,OUT017,1520.0018
FDP52,OUT013,4917.336
FDU58,OUT017,3216.8
FDL02,OUT045,1925.8297
FDG28,OUT013,3806.0942
FDA19,OUT035,1971.5594
FDW46,OUT027,2084.9382
NCD43,OUT049,1607.8785
DRG39,OUT013,762.4958
NCF55,OUT049,732.2601
FDJ07,OUT046,1989.0282
FDE08,OUT046,1877.2054
FDP56,OUT019,439.6002
FDT45,OUT045,693.0752
FDF17,OUT018,2812.1128
FDX44,OUT046,1290.1191
FDM28,OUT027,5085.8774
FDI36,OUT049,2933.2034
FDS07,OUT045,1517.4625
FDD36,OUT045,1746.6677
FDW11,OUT046,935.4296
FDN40,OUT049,2022.7631
NCQ18,OUT049,1582.5045
NCQ54,OUT017,3213.3977
NCS42,OUT045,1309.3168
DRH39,OUT010,148.04321
FDC09,OUT027,2700.8594
FDT08,OUT010,476.40762
FDC08,OUT035,4420.384
FDT20,OUT017,661.20715
FDS35,OUT035,1079.0035
FDX58,OUT018,3525.6362
FDW58,OUT046,1561.051
DRD27,OUT046,1840.3055
FDH32,OUT019,221.39606
FDS26,OUT035,4998.4395
FDQ31,OUT046,1400.51
FDP11,OUT018,3121.4749
FDD58,OUT017,1871.5143
FDM33,OUT045,2922.099
FDZ16,OUT049,3437.9902
NCS29,OUT010,766.5927
NCM18,OUT019,181.91176
FDP11,OUT049,3420.2197
NCC42,OUT017,2248.0393
DRM23,OUT046,2379.5947
NCN55,OUT027,6096.7646
FDK46,OUT013,4622.0493
FDR01,OUT046,3022.0261
NCA05,OUT045,1625.6976
NCP43,OUT017,2549.9612
FDR12,OUT010,162.87407
FDQ01,OUT013,3567.2722
FDM13,OUT046,2216.7524
FDQ19,OUT017,3787.6443
FDK56,OUT019,381.04745
NCX06,OUT010,546.7318
FDO56,OUT027,2979.1912
FDU45,OUT045,2027.1404
FDI16,OUT019,191.6651
FDL32,OUT046,1944.8705
FDA07,OUT046,1948.8904
FDA14,OUT045,2221.6602
FDV46,OUT027,3869.4949
NCO07,OUT035,3302.5447
NCP41,OUT046,1649.4761
FDY60,OUT018,2068.8708
FDN38,OUT017,3243.7253
FDO15,OUT046,1155.9191
FDT60,OUT013,2115.4082
FDA55,OUT035,4570.347
FDE02,OUT010,170.44185
DRJ39,OUT049,4938.8564
FDV34,OUT035,1339.6268
FDS20,OUT027,4521.087
FDF02,OUT027,2876.2458
FDW40,OUT017,2252.7922
NCB43,OUT046,3451.0276
FDR58,OUT017,1391.5327
DRJ59,OUT035,808.61005
NCD30,OUT017,1688.0498
FDE14,OUT017,1581.8774
FDC28,OUT018,1296.3676
FDU16,OUT018,1189.1846
NCD19,OUT035,869.12823
FDU21,OUT046,566.3634
FDV59,OUT027,5580.255
FDU03,OUT045,3558.5068
FDC33,OUT010,1024.9956
NCR42,OUT035,394.38934
DRH59,OUT035,874.97906
NCM31,OUT035,2031.3456
FDS50,OUT035,4278.6963
FDP39,OUT046,966.1604
FDQ55,OUT013,1848.1844
FDV36,OUT019,295.72638
FDI05,OUT027,2450.2957
FDS45,OUT027,2818.3245
FDA39,OUT045,631.57874
FDC37,OUT010,130.26625
FDJ60,OUT027,4356.786
DRQ35,OUT046,2233.0667
NCJ06,OUT046,2205.7312
NCY42,OUT018,2188.7688
DRM37,OUT049,2307.177
FDR14,OUT045,850.75665
FDE51,OUT049,609.3922
FDT33,OUT017,2769.6763
FDR08,OUT013,2167.668
FDE36,OUT010,423.8145
FDL22,OUT019,239.7069
FDR44,OUT013,2265.031
FDI56,OUT019,245.42542
FDE47,OUT010,267.83725
FDV27,OUT010,122.62288
FDV10,OUT049,600.94855
FDC40,OUT045,1261.4535
NCX41,OUT013,3744.267
NCQ38,OUT027,2463.5625
FDV12,OUT027,2710.429
FDE52,OUT017,1367.3472
FDG20,OUT027,4427.218
FDV16,OUT027,954.7246
FDI32,OUT017,2085.3726
FDJ32,OUT049,845.7708
FDN39,OUT018,2080.1636
FDY34,OUT017,3025.7825
FDC14,OUT035,546.8116
FDA55,OUT017,4102.62
FDZ50,OUT010,673.35675
DRG13,OUT049,2836.7288
FDP01,OUT013,2044.5043
NCG54,OUT017,3141.2778
FDM13,OUT045,1566.0787
NCO18,OUT027,4981.298
NCW41,OUT013,2780.6401
FDM52,OUT027,3939.7869
NCF55,OUT035,797.6974
FDT09,OUT046,1812.511
NCM19,OUT035,1943.9391
FDW12,OUT018,2252.4016
FDP15,OUT019,110.494316
FDK36,OUT045,538.1129
FDZ25,OUT035,3524.4143
NCW06,OUT049,3493.573
FDW60,OUT046,3687.4163
DRC49,OUT013,2307.2544
NCT17,OUT035,3489.3662
NCN06,OUT018,2435.5825
FDC45,OUT013,2701.5032
DRJ47,OUT019,613.46893
NCF06,OUT045,3595.4927
FDE21,OUT010,371.524
DRG27,OUT013,736.01154
FDW40,OUT049,2193.5493
NCO53,OUT046,4247.3545
FDE23,OUT049,646.5411
FDQ16,OUT046,1724.9366
FDS26,OUT045,3721.412
FDZ13,OUT010,94.68712
FDS14,OUT049,2284.2136
FDC10,OUT045,1728.0948
FDY16,OUT049,3589.535
FDJ20,OUT035,2184.4573
FDV43,OUT035,738.1101
FDZ32,OUT027,2559.8354
FDR23,OUT046,2495.4343
FDN24,OUT035,828.8441
FDE34,OUT027,4521.154
FDU31,OUT013,3252.693
FDW33,OUT018,1525.7043
FDU26,OUT046,1386.7913
FDE20,OUT027,4742.6904
NCW05,OUT035,1764.0706
FDB22,OUT018,2140.2024
FDO56,OUT046,1855.0938
FDA19,OUT027,3289.6924
DRI39,OUT045,961.091
FDH52,OUT018,765.7441
FDZ50,OUT035,3325.355
NCN42,OUT035,2761.4229
FDB53,OUT013,2878.477
DRG11,OUT017,1950.505
DRK11,OUT027,3617.838
FDQ60,OUT017,1970.6171
FDT36,OUT017,558.08887
DRG25,OUT018,3351.7205
DRJ23,OUT046,2986.9326
FDG05,OUT035,2631.7844
NCK06,OUT018,2315.0315
FDU52,OUT017,2491.0906
FDW07,OUT018,1198.4446
NCM17,OUT045,647.42505
FDA22,OUT045,3172.749
NCA41,OUT018,2772.9277
FDF38,OUT035,728.9589
FDH52,OUT046,1412.2319
FDY58,OUT019,892.3742
FDZ16,OUT045,3265.0798
NCM18,OUT017,997.99347
FDA22,OUT018,2254.3188
NCJ43,OUT035,2326.8528
FDI34,OUT027,6955.318
FDG56,OUT046,1130.8005
FDS34,OUT046,1646.5682
DRC01,OUT035,820.098
FDQ04,OUT035,853.19305
FDK04,OUT035,918.5124
FDT51,OUT049,1699.5839
FDV26,OUT017,2903.452
FDS04,OUT049,2064.6646
FDW43,OUT018,4167.3496
FDQ28,OUT010,407.34146
NCK06,OUT017,2187.4436
FDS23,OUT018,2158.6453
FDZ36,OUT019,1258.8649
FDE56,OUT018,705.29865
FDW10,OUT027,5526.7446
NCN14,OUT045,2452.304
NCQ18,OUT045,1582.5137
FDW08,OUT017,1665.0247
FDU43,OUT035,4889.363
FDR33,OUT010,406.81943
FDM24,OUT010,443.7731
NCZ05,OUT046,1562.2986
NCV41,OUT035,1686.8221
FDV11,OUT018,2906.2896
NCY05,OUT035,564.067
FDV44,OUT018,2640.8582
FDW32,OUT049,1369.8005
NCU18,OUT027,3113.6414
NCC43,OUT035,4383.4985
FDW19,OUT013,1775.3881
FDN31,OUT035,3378.4756
FDI48,OUT045,643.1425
FDS24,OUT017,1600.4241
FDF46,OUT049,1819.8273
DRG23,OUT017,1925.3484
FDG14,OUT018,2607.7017
NCY30,OUT049,3126.2996
FDO28,OUT018,1231.7886
DRD24,OUT035,2050.3523
FDI33,OUT049,1424.5516
FDN32,OUT046,2787.8572
FDR16,OUT045,4858.316
FDF26,OUT046,2520.82
NCN29,OUT018,514.89984
FDE20,OUT045,3310.1836
FDA46,OUT046,3015.9634
FDU28,OUT045,2645.791
FDQ48,OUT045,1644.0077
FDV36,OUT013,2221.9631
FDR14,OUT018,400.05643
FDP23,OUT017,3940.4106
FDP56,OUT013,647.4097
FDK48,OUT010,111.076645
FDR48,OUT046,2174.2761
NCY29,OUT049,888.21484
FDM22,OUT018,564.3626
DRJ01,OUT013,2357.4841
FDZ43,OUT045,3785.0027
FDV03,OUT035,2459.9387
FDX11,OUT027,5155.202
NCA41,OUT027,5487.4985
FDE38,OUT017,2515.0388
FDI27,OUT018,510.45047
FDN32,OUT013,3622.131
NCN43,OUT017,2147.377
FDB47,OUT027,6113.348
FDV03,OUT017,2124.2148
NCN30,OUT045,1450.8386
NCV54,OUT010,33.192352
FDV07,OUT013,1610.6649
FDP07,OUT049,3253.838
FDK48,OUT018,895.4754
FDM15,OUT019,347.48978
FDY19,OUT027,2878.1418
FDK46,OUT046,4165.6865
FDY11,OUT045,958.2109
FDH09,OUT046,912.0025
FDO08,OUT027,4289.02
FDU14,OUT013,5037.376
FDD22,OUT027,3371.2703
FDM27,OUT017,2677.0044
FDL02,OUT027,2726.6873
NCA17,OUT035,2799.094
FDE38,OUT019,614.3179
NCG07,OUT049,2844.1736
DRC27,OUT013,3449.6116
FDA27,OUT035,3299.4827
FDW40,OUT045,2101.9482
DRI11,OUT013,1888.1855
FDN50,OUT046,1547.4293
FDR12,OUT046,2845.1965
FDT34,OUT027,3523.4731
FDW11,OUT035,1008.5957
NCO30,OUT027,5031.056
FDZ34,OUT017,2784.0996
FDU45,OUT017,1974.431
NCD42,OUT035,610.2809
FDX25,OUT045,3051.9817
NCR29,OUT046,1157.659
FDX43,OUT019,414.50046
FDB04,OUT010,146.07703
FDR49,OUT027,1420.046
FDS39,OUT018,1788.7474
FDW58,OUT045,1238.1311
FDG22,OUT019,37.335953
FDG31,OUT017,1011.31635
NCV53,OUT027,6754.444
DRJ37,OUT035,2363.2146
FDV07,OUT035,1642.2058
FDW52,OUT018,2711.5222
FDT15,OUT045,2920.0923
FDD02,OUT018,1610.0337
FDM16,OUT035,1652.1533
NCE55,OUT046,2694.363
FDB57,OUT018,3148.955
FDQ04,OUT013,802.99744
FDQ47,OUT019,60.043518
FDY14,OUT019,1118.909
DRK37,OUT017,4574.0454
FDO25,OUT017,4363.7896
FDL57,OUT046,4142.24
NCK29,OUT018,1626.8923
FDK46,OUT027,8222.691
NCB43,OUT010,501.8354
DRE01,OUT027,7037.7534
FDC46,OUT018,3009.647
FDQ23,OUT045,1504.4465
FDX38,OUT049,802.35986
FDG60,OUT018,3907.1653
FDW55,OUT017,3714.4504
FDP39,OUT013,532.3144
FDB20,OUT018,983.9333
FDV21,OUT017,2129.3328
FDZ02,OUT013,1371.2982
FDP19,OUT027,2330.5225
FDA38,OUT035,4346.1367
FDH22,OUT045,1847.7269
DRM11,OUT045,4603.027
FDO12,OUT027,5012.6025
FDT14,OUT049,2305.3943
FDW34,OUT010,536.9424
FDG04,OUT027,4441.2095
FDW59,OUT018,1198.198
FDR33,OUT018,1386.4874
FDP32,OUT013,1864.1594
FDL13,OUT027,5378.8306
FDD22,OUT013,1794.2526
FDV40,OUT027,1908.8705
NCD55,OUT046,646.98816
FDQ20,OUT010,99.36935
FDD28,OUT045,745.3169
FDC39,OUT045,3647.5974
NCR17,OUT049,2162.7014
DRO35,OUT018,1784.0916
FDF40,OUT049,3544.8062
FDR31,OUT018,2243.6973
NCQ41,OUT017,2773.3186
FDP38,OUT046,557.84735
NCU54,OUT027,5675.852
FDG22,OUT018,294.52884
DRK59,OUT013,2684.5068
FDC37,OUT046,1929.1368
NCO42,OUT013,2426.5916
NCT42,OUT017,2859.4275
FDX27,OUT035,1743.8049
FDV40,OUT018,1148.082
FDT45,OUT027,1802.0953
FDS47,OUT019,199.64403
FDR45,OUT035,6221.0537
FDB03,OUT045,4095.4075
FDO49,OUT035,1110.7863
FDU60,OUT027,4546.4946
FDB26,OUT018,427.6213
FDB46,OUT017,3363.2258
FDQ37,OUT019,553.5509
FDN03,OUT017,5702.379
NCX30,OUT045,4513.466
FDK32,OUT019,-77.91664
DRM47,OUT013,3207.829
NCO02,OUT046,1282.7915
FDP04,OUT013,1046.0774
NCO43,OUT049,2299.138
FDD59,OUT013,1156.2972
FDQ10,OUT017,3208.2825
FDW45,OUT035,2594.0186
NCK30,OUT049,4479.288
FDU31,OUT018,2402.5115
NCQ17,OUT019,293.68832
FDN01,OUT017,2631.3425
FDZ19,OUT049,2975.0063
DRG37,OUT017,3356.7031
FDE32,OUT045,447.48477
FDO34,OUT049,2841.5642
FDM04,OUT019,159.12408
FDZ25,OUT049,3078.3555
FDU08,OUT049,1338.8706
NCW30,OUT045,4804.578
NCM18,OUT013,954.6195
FDS22,OUT035,992.06445
NCH18,OUT017,3783.8296
FDC23,OUT013,3127.4966
FDY46,OUT013,3045.2393
NCU06,OUT046,3729.748
FDX57,OUT045,1565.6812
FDX36,OUT027,5608.6997
FDL16,OUT045,834.74554
FDT16,OUT010,2387.0054
FDN16,OUT018,1222.1293
FDC03,OUT046,3325.0908
DRF60,OUT013,4887.08
FDS27,OUT027,5537.9893
FDP33,OUT010,868.4218
FDJ36,OUT018,1705.3278
NCR42,OUT013,381.72812
FDV14,OUT017,1320.2142
NCP42,OUT035,3765.2927
FDB50,OUT027,2029.4193
NCC30,OUT027,4350.3677
FDA23,OUT018,1456.7777
FDW16,OUT017,1537.399
FDQ52,OUT010,1009.5794
FDB58,OUT049,2193.7505
NCP29,OUT049,1302.3033
NCM05,OUT045,4489.635
FDO25,OUT013,3487.4653
NCM54,OUT046,2181.2012
NCL54,OUT046,2901.9353
FDL39,OUT010,372.83264
FDF53,OUT018,3791.429
NCQ42,OUT035,1957.3787
FDF58,OUT013,937.1926
FDZ04,OUT035,1128.454
FDE26,OUT019,259.202
FDS60,OUT017,2621.3271
FDV58,OUT017,2597.926
FDM04,OUT045,821.6014
FDE08,OUT035,2467.4019
NCB43,OUT049,3230.7349
FDU11,OUT010,0.95446914
FDF22,OUT019,329.62466
FDE24,OUT013,2216.3474
DRJ49,OUT046,2071.0317
NCQ53,OUT035,5031.775
NCL41,OUT013,671.23346
FDR22,OUT013,1875.1318
FDH04,OUT035,1637.1127
DRH15,OUT045,917.22217
FDY40,OUT049,694.81647
NCI17,OUT035,1633.8649
NCC18,OUT013,3286.4812
FDY28,OUT027,6687.546
FDB45,OUT027,2680.7695
NCL30,OUT018,1829.6365
FDM10,OUT017,2025.5172
FDH22,OUT027,3062.1555
NCZ53,OUT017,3220.4014
NCI18,OUT013,3717.9856
FDH14,OUT027,3480.5217
FDR36,OUT027,967.07336
FDW01,OUT045,2332.9292
FDK02,OUT027,2976.5635
FDJ02,OUT018,2068.2317
FDU55,OUT013,7261.755
NCV18,OUT027,2506.1108
FDH14,OUT018,1792.6729
FDZ37,OUT045,1219.1056
FDX49,OUT049,3780.9487
NCD43,OUT046,1678.5146
FDZ07,OUT013,966.0414
FDK43,OUT035,2178.502
FDR32,OUT018,3304.4067
FDT39,OUT013,2586.5635
NCV54,OUT017,1992.099
FDF38,OUT018,345.4568
FDV60,OUT046,2518.791
FDH44,OUT027,4349.4243
FDS21,OUT046,886.6346
NCL41,OUT045,511.38678
FDM46,OUT017,1398.0192
FDU27,OUT045,550.8876
NCJ54,OUT017,4381.936
DRG51,OUT018,2315.4873
NCA29,OUT019,113.36316
FDR47,OUT045,3137.6987
NCL19,OUT027,3312.5266
DRG01,OUT049,1205.7562
FDG10,OUT046,842.7181
NCV05,OUT049,2290.8872
NCH18,OUT019,530.79083
FDV14,OUT018,1121.9323
DRJ23,OUT035,3155.724
DRJ11,OUT046,3131.7896
FDZ03,OUT017,3474.5557
FDI27,OUT010,128.3739
FDJ14,OUT018,1351.0272
FDU32,OUT017,2051.7505
FDD47,OUT027,4095.8838
DRF36,OUT035,3970.9458
FDM21,OUT046,4592.436
FDV10,OUT018,304.47653
FDH60,OUT018,2962.4922
FDX47,OUT010,202.63312
FDT19,OUT019,418.19037
FDO11,OUT045,4015.7666
FDH24,OUT027,4022.2805
FDL02,OUT018,1500.7509
FDB02,OUT049,2786.9106
FDA43,OUT046,2912.9414
FDG52,OUT045,672.99054
DRC12,OUT013,2831.9854
FDY37,OUT018,1955.0323
NCU18,OUT045,2016.9976
FDU09,OUT035,1220.6284
DRJ25,OUT027,1195.2443
DRE12,OUT018,1173.7273
DRL47,OUT017,2158.332
DRK01,OUT046,2173.992
FDC22,OUT019,624.5248
FDG44,OUT013,1024.1743
FDW04,OUT035,2173.6267
FDK09,OUT049,3823.9102
NCN43,OUT035,2505.5044
FDG04,OUT049,2596.2986
FDH32,OUT010,257.75452
DRI47,OUT017,2512.1582
DRE15,OUT013,1232.8801
FDY11,OUT035,1367.4883
FDO60,OUT049,521.7211
FDQ20,OUT018,410.1183
FDO57,OUT027,3471.1506
FDT14,OUT019,301.97964
FDA57,OUT049,767.49835
DRN35,OUT017,727.0231
FDJ03,OUT046,831.53687
FDX28,OUT017,1774.5692
DRE25,OUT045,1561.4385
FDR09,OUT046,2982.0027
FDB23,OUT035,3754.008
FDO08,OUT045,2388.9963
FDQ23,OUT049,1637.1199
FDW04,OUT013,1802.0735
DRK13,OUT010,185.18071
NCL17,OUT027,2962.2178
FDY21,OUT035,3901.6597
FDJ38,OUT027,4675.1147
FDA37,OUT019,418.72046
FDV43,OUT013,621.16754
FDL36,OUT046,1702.5853
FDD53,OUT045,578.4515
FDZ19,OUT010,230.58975
FDV21,OUT045,2032.0685
NCL54,OUT018,3127.155
DRI47,OUT027,3852.3474
DRG03,OUT049,2483.7769
FDG21,OUT013,2513.5728
FDW03,OUT018,1805.6652
NCI55,OUT046,2110.5142
DRC36,OUT019,505.32394
FDH22,OUT017,1909.6415
FDV20,OUT045,2372.5527
NCU41,OUT027,4858.884
FDN46,OUT027,2865.062
FDK50,OUT045,2807.3215
NCA05,OUT027,4020.9817
DRH01,OUT018,2685.806
FDT08,OUT018,2207.2021
FDM08,OUT018,3827.8982
FDZ07,OUT035,1098.0984
FDS22,OUT017,773.031
FDV35,OUT027,3930.2964
FDI28,OUT010,259.6054
FDW58,OUT027,2310.7156
FDT52,OUT045,4056.4788
FDY34,OUT046,2419.4685
FDR10,OUT046,2686.8079
FDK57,OUT017,2091.952
FDR02,OUT027,2688.4111
FDX49,OUT046,4068.2986
FDQ20,OUT046,663.62115
DRK23,OUT045,3421.838
NCW06,OUT046,3171.4216
FDR31,OUT017,2424.4517
NCE43,OUT013,2793.9546
DRO59,OUT027,2334.212
FDN09,OUT049,3823.6272
FDR11,OUT046,2685.717
FDO57,OUT013,3038.4119
NCX18,OUT017,2673.281
FDB05,OUT018,2157.7532
FDQ08,OUT018,379.01334
NCG43,OUT035,1463.8728
FDJ56,OUT013,1682.146
FDA13,OUT010,-9.13038
FDO56,OUT017,2194.0315
FDB37,OUT018,3038.3892
FDZ02,OUT018,1153.5195
FDQ24,OUT046,4711.235
FDM16,OUT013,1093.2148
FDU35,OUT049,1957.3318
FDT35,OUT035,2976.0
NCX30,OUT049,4421.1323
FDG04,OUT017,3209.4104
FDI12,OUT035,1382.604
FDE35,OUT035,981.1462
NCP14,OUT027,2738.4216
NCY53,OUT045,1800.5186
FDP49,OUT017,955.7992
FDQ04,OUT017,686.20996
FDM39,OUT035,3355.452
FDO58,OUT019,204.69357
FDC56,OUT017,1934.1084
NCQ54,OUT046,3213.0571
FDV10,OUT027,968.57
NCK17,OUT046,454.8951
NCF55,OUT027,978.6146
FDV33,OUT013,4990.986
NCH29,OUT019,15.2956
FDA37,OUT027,3239.7817
FDH46,OUT018,1485.357
FDS25,OUT035,2046.3849
FDH04,OUT027,2383.952
FDX52,OUT046,2880.8713
NCD42,OUT017,556.98126
FDW47,OUT017,2180.27
FDL25,OUT027,2704.3418
NCJ06,OUT010,32.996544
FDY09,OUT013,2667.0542
FDS40,OUT046,689.0975
FDH41,OUT017,2889.232
FDG38,OUT035,1560.435
FDU03,OUT027,5070.9473
FDV20,OUT046,2189.9395
DRB13,OUT045,2655.336
NCQ30,OUT013,2183.7104
NCH06,OUT013,3436.4607
FDU50,OUT018,1676.083
NCO42,OUT019,337.16168
FDW09,OUT018,958.53613
FDH04,OUT013,1416.5397
FDC21,OUT045,1498.1835
FDL21,OUT049,641.2905
FDM46,OUT010,215.85219
FDT22,OUT019,204.31305
FDB28,OUT035,2971.8037
FDI12,OUT018,1267.0826
FDA28,OUT045,1896.5836
FDF59,OUT013,2107.6846
FDM45,OUT027,3326.819
FDQ56,OUT017,1454.3477
FDR46,OUT049,2511.2185
FDT01,OUT013,3184.8113
FDD16,OUT027,2129.2793
NCU30,OUT010,172.69823
FDM40,OUT010,410.07657
FDI56,OUT035,1621.9983
NCS30,OUT013,2223.2307
FDU08,OUT017,1330.1903
FDX51,OUT027,5676.763
FDA43,OUT045,2644.7766
FDX59,OUT010,-36.910103
FDC37,OUT018,1416.9489
FDP58,OUT013,2561.942
NCY42,OUT035,2279.2566
FDF21,OUT018,2682.456
FDU10,OUT027,1013.6203
DRL47,OUT018,2005.5691
FDA58,OUT018,2526.0576
FDJ22,OUT049,3382.2935
FDK50,OUT046,2448.292
FDO38,OUT035,1376.17
DRF60,OUT035,4072.397
NCZ42,OUT019,143.85944
FDD35,OUT049,2158.0486
FDL25,OUT045,1214.9681
FDJ16,OUT013,1159.6108
DRK59,OUT049,3206.4595
FDI50,OUT046,4446.9746
NCB19,OUT045,1460.6277
DRI37,OUT035,775.2
FDA14,OUT027,3654.6687
FDC08,OUT018,3007.832
FDS45,OUT046,2600.5278
FDI21,OUT049,1257.945
DRJ47,OUT035,2856.9568
DRE37,OUT027,4607.7754
FDT55,OUT018,2672.1372
NCG42,OUT027,3626.694
FDA31,OUT049,3166.6018
NCW42,OUT046,2124.2227
FDF50,OUT017,3379.7444
FDK56,OUT049,4502.674
FDX10,OUT035,665.49274
NCK07,OUT027,3977.7622
FDZ49,OUT017,3449.4763
FDR33,OUT013,1799.2639
FDO44,OUT018,1347.4
FDA20,OUT046,3487.2112
NCL30,OUT045,1993.4583
FDI05,OUT019,221.96982
FDQ12,OUT018,3559.1885
FDH47,OUT017,1948.2393
FDH34,OUT018,2862.1685
FDF29,OUT046,1873.1198
FDG40,OUT018,893.3964
NCE18,OUT017,4751.775
FDP21,OUT010,393.64255
FDY50,OUT013,1437.3367
FDB36,OUT049,1696.3816
NCZ29,OUT049,2092.993
FDU20,OUT018,1558.1312
FDO56,OUT013,1642.3727
FDW31,OUT049,3043.5002
DRH59,OUT013,1040.1118
NCB30,OUT017,3234.6096
FDK43,OUT027,3175.9233
FDW43,OUT045,4856.127
NCL19,OUT017,2446.2278
FDJ27,OUT046,1526.6573
FDC45,OUT046,3258.7769
FDY40,OUT035,512.9361
NCM41,OUT035,1388.2922
NCK18,OUT019,505.88644
FDP37,OUT049,2160.6167
FDA27,OUT027,4544.5635
NCX30,OUT035,4041.756
FDR09,OUT017,5703.8867
FDG08,OUT027,4340.0254
NCU30,OUT013,2274.2512
FDB16,OUT017,1342.6515
FDM16,OUT017,1042.7931
FDC48,OUT013,1506.1682
NCF18,OUT046,2833.1594
FDU46,OUT018,1247.8331
FDH41,OUT018,1945.9077
NCN42,OUT010,321.3299
FDU49,OUT046,1264.2437
FDB20,OUT027,2311.8787
FDG50,OUT019,314.2751
FDW20,OUT045,1293.9343
NCO55,OUT049,2059.2207
FDX48,OUT046,2165.5242
FDU48,OUT046,2133.379
FDR48,OUT019,300.43646
FDK27,OUT013,1984.0175
FDT35,OUT013,3015.729
FDN12,OUT049,1860.7483
NCE31,OUT019,105.52777
FDL21,OUT017,742.0484
FDV56,OUT017,1924.2869
FDR16,OUT017,3120.3135
NCP41,OUT049,1859.6737
FDJ27,OUT013,1575.4811
FDA07,OUT017,1938.4296
FDK55,OUT049,1375.4635
FDM33,OUT049,4329.1
FDY46,OUT046,2836.165
FDD36,OUT046,2056.1843
FDB12,OUT027,2855.2222
FDF28,OUT019,380.57718
NCE07,OUT019,271.49628
FDW50,OUT027,3880.9304
NCW18,OUT017,4259.1377
NCJ17,OUT019,229.58092
DRZ24,OUT010,294.79074
FDS07,OUT035,2295.88
NCW05,OUT010,154.44057
FDZ22,OUT018,1170.6462
FDK02,OUT046,2077.9055
FDZ45,OUT027,5571.718
FDL25,OUT046,1345.3577
FDS08,OUT045,1975.2604
NCZ42,OUT027,8984.524
FDX57,OUT035,1657.5118
FDF21,OUT046,4047.9463
FDJ56,OUT018,1413.869
FDX10,OUT013,499.03583
DRG48,OUT035,2191.5537
DRN37,OUT046,2576.7878
NCY41,OUT018,253.73158
FDN28,OUT045,1546.2184
FDE34,OUT045,2526.2996
FDR10,OUT045,2880.2122
FDC32,OUT017,1532.716
DRG13,OUT046,2680.6406
FDP59,OUT049,1771.2112
NCT53,OUT010,249.21292
FDL57,OUT027,5396.1387
FDN32,OUT010,417.9271
FDK09,OUT018,3402.2427
FDA52,OUT010,219.93217
FDC57,OUT049,2857.0244
FDI09,OUT035,4551.1226
NCB07,OUT046,1666.4701
FDP26,OUT035,1710.9
FDP40,OUT027,3428.478
FDL15,OUT013,2605.1016
FDV07,OUT046,1738.5084
FDS03,OUT017,1236.7186
FDE50,OUT049,3696.962
FDQ15,OUT017,1094.7456
FDQ33,OUT010,806.9531
