Item_Identifier,Outlet_Identifier,Item_Outlet_Sales_RF
FDG40,OUT013,599.6006626424632
FDZ28,OUT019,298.4189540560836
FDE02,OUT045,1481.6280613493602
FDU60,OUT049,2735.2714242216966
FDM21,OUT013,4107.183389128612
FDV52,OUT019,294.067993675116
NCW06,OUT013,3062.899534518938
FDX36,OUT035,3768.574804984997
FDT35,OUT027,4174.480062828599
NCL19,OUT010,280.34597476448135
NCD31,OUT046,2626.100418277889
FDE53,OUT019,278.4811456097823
FDW58,OUT019,249.86864952828725
DRF48,OUT046,3106.7051809340933
FDW57,OUT035,2861.200668290315
DRH13,OUT017,1630.8062596410898
FDT33,OUT013,2693.428056740073
DRK47,OUT027,5810.220073461317
FDY22,OUT010,303.3175165075427
FDC35,OUT019,549.0224234581979
FDO03,OUT013,3804.116212702271
FDF24,OUT045,1309.8116725346051
FDF56,OUT018,2901.5600691697387
FDD28,OUT013,853.6299725286309
FDG53,OUT027,3349.745250959425
FDO27,OUT019,236.9601103594353
NCF54,OUT018,2748.726058772117
FDC20,OUT027,1595.138486260481
FDU10,OUT046,619.3084879253515
DRA24,OUT018,2449.383100946244
FDA02,OUT010,356.26822553786485
FDG10,OUT017,859.9429162042419
FDW39,OUT010,449.115530546764
FDP04,OUT019,179.49403311593835
NCM55,OUT013,3107.3022642422466
FDG47,OUT045,4191.155241392695
NCU41,OUT017,3030.325707840398
NCK31,OUT017,774.9205880164604
FDZ46,OUT045,1642.4749870151554
FDU13,OUT027,3804.428988139358
NCF19,OUT045,751.8677314446845
NCJ43,OUT013,2893.4142318684003
NCJ05,OUT045,2526.382135536014
FDS04,OUT027,3345.62043205383
FDX28,OUT010,221.35280182419075
FDB41,OUT027,1126.3055541647914
FDG53,OUT046,2097.6188477368937
FDL15,OUT010,351.38620443796646
FDQ08,OUT049,935.7383817087086
DRN36,OUT013,1546.5659912240487
FDI46,OUT013,4068.5090280441323
FDG16,OUT027,5553.279351704085
FDV32,OUT013,970.6507032602053
FDF44,OUT010,270.36885889370654
FDK04,OUT018,868.6629065101823
NCA41,OUT013,3066.4190737867275
FDD51,OUT017,635.8495047113428
NCZ53,OUT045,3058.815036217285
FDP01,OUT027,3826.610680246405
FDY25,OUT049,3092.188201082296
FDB17,OUT018,2907.070033882055
NCV54,OUT018,1888.4211344581317
FDJ32,OUT017,1023.5091444562156
FDA37,OUT049,2022.7061772689362
FDG35,OUT035,2874.810074610452
NCM05,OUT018,3732.1687504456677
FDG45,OUT046,3679.9072242062207
FDH28,OUT013,614.3154208395182
NCE18,OUT049,4051.534847989198
FDH38,OUT045,1979.700645199398
FDR56,OUT013,3091.332360841191
FDH17,OUT027,2515.276867196615
FDD39,OUT049,3725.10973821083
FDB41,OUT049,751.8677314446845
NCR53,OUT046,3683.2396479386352
FDX46,OUT017,865.7564595275711
FDV28,OUT049,609.0477086283569
FDA08,OUT018,2447.1235217363464
FDH45,OUT017,635.1658752045803
NCS38,OUT010,257.02985024286363
FDD40,OUT010,510.4413708246474
DRM59,OUT035,2511.922389287549
NCJ43,OUT018,2831.3813086843465
NCN29,OUT013,751.8677314446845
NCC19,OUT045,3064.8180528310254
FDR56,OUT035,3113.7915086565918
FDZ43,OUT049,3949.0310163993545
FDJ32,OUT010,164.77752247100298
DRH03,OUT017,1456.3058560193385
NCZ54,OUT035,2617.6336850608845
FDE26,OUT017,2496.90335623709
FDS03,OUT045,1050.45024124373
DRZ24,OUT019,301.1019032016059
FDO48,OUT027,5523.816885204578
FDW39,OUT049,2886.823745964472
NCK05,OUT049,974.6973784119087
NCK30,OUT017,4110.686771019346
FDT27,OUT018,3422.6905887241946
FDS08,OUT019,414.12734882885167
NCJ19,OUT049,864.4236118135464
FDC58,OUT045,634.1242037549031
DRE37,OUT013,3109.335767480943
FDW02,OUT035,2051.6428746077863
FDJ02,OUT010,370.7718313081654
FDX09,OUT045,2869.6962108404496
FDT31,OUT010,478.42854168854217
FDI24,OUT049,2932.8247319902625
FDY09,OUT045,2891.3457201228716
FDV28,OUT045,606.4389370042973
DRM47,OUT049,3153.2048095919954
FDT52,OUT019,581.1897016780363
FDI48,OUT018,813.9533461258059
FDY55,OUT017,4079.0851894811312
FDU48,OUT013,2032.7362796106952
FDN25,OUT045,859.9429162042419
FDP20,OUT049,2039.8092704854291
FDJ15,OUT013,3110.536840864701
FDD04,OUT018,1926.3059943247092
FDY58,OUT045,3866.9310962986283
FDR37,OUT018,3005.6360323652016
FDF44,OUT013,2027.6067028410127
FDD32,OUT045,1332.40741851898
FDR57,OUT017,2497.370617345815
DRG39,OUT027,1595.138486260481
FDX15,OUT017,2563.4548127987764
DRN37,OUT045,2567.2368191699074
FDW40,OUT027,3354.577132732278
FDB32,OUT049,1478.5203121645397
FDM40,OUT018,2079.232106066559
FDE39,OUT027,3201.1684867892895
DRH49,OUT017,1332.40741851898
FDT46,OUT049,754.7346023650535
NCF06,OUT035,4123.518764534665
FDP07,OUT017,3037.6368517826545
FDC04,OUT013,3948.7938592455566
FDZ32,OUT017,1626.9310080486187
FDD50,OUT045,2730.645603219926
FDU56,OUT017,3099.681154346613
FDV34,OUT017,1075.381879282942
NCY41,OUT013,601.2769495806745
NCK18,OUT046,2623.632770558485
DRH25,OUT049,811.9894537552169
FDT57,OUT046,3921.293210521891
FDV56,OUT018,1605.0758079444945
FDV12,OUT045,1549.1029952795693
FDN52,OUT017,1364.3657628812848
FDX38,OUT035,754.7346023650535
FDE47,OUT018,1920.3678560284707
NCO07,OUT013,3697.443222848284
FDV09,OUT027,3957.3549799011357
FDZ23,OUT019,487.4914134483334
DRH51,OUT018,1363.04592871255
NCY54,OUT045,2839.132192313721
DRG49,OUT013,3949.1531850541837
NCC19,OUT049,3150.243942520947
NCV53,OUT045,3933.057302892753
FDZ47,OUT019,247.12796717412334
NCO26,OUT018,1812.3232015286462
NCP02,OUT045,936.095724871077
NCW30,OUT018,3678.707251098213
NCN55,OUT046,3910.641718043119
FDB20,OUT010,175.0128568534361
DRL11,OUT013,2477.980096525221
DRD60,OUT045,3057.3773421854676
FDW14,OUT010,200.43950470030853
FDL27,OUT010,173.04000290288764
FDU09,OUT018,870.916236954476
DRH36,OUT027,1835.1286296977469
FDP34,OUT027,3843.1013056446013
FDE04,OUT017,2894.0134450024943
FDZ57,OUT027,3323.3314455671443
FDF02,OUT010,217.16125753202513
FDG28,OUT045,3961.702572600679
NCI31,OUT046,607.3714216901456
FDT43,OUT013,766.8497750246996
FDU20,OUT046,2062.487750615057
FDD53,OUT013,630.063621354918
FDW15,OUT045,2523.720138780931
NCT53,OUT045,2545.596216745967
NCG55,OUT027,3108.14118761916
FDD48,OUT035,1969.8875114551365
FDG47,OUT049,4190.526289541599
FDI21,OUT017,1048.1969107994366
FDT27,OUT017,3900.643044514941
DRO35,OUT013,1974.9460681779892
FDD33,OUT017,3859.6442325876137
FDC04,OUT035,3962.134432838484
FDY34,OUT013,2575.105048912219
DRJ49,OUT049,2062.232389963612
FDE05,OUT049,2462.5018315416132
FDU31,OUT017,3796.110166126009
NCN19,OUT027,5099.746787118115
FDK56,OUT027,5176.088260234801
FDK58,OUT017,1626.9310080486187
NCJ42,OUT035,1627.0743635332176
FDZ34,OUT027,5533.295860258031
FDA52,OUT018,2814.066539363378
NCR29,OUT013,853.6299725286309
FDT48,OUT035,3258.729270503175
DRJ51,OUT019,592.4568591912047
NCS54,OUT046,2946.37237798027
FDV01,OUT035,2550.622467045783
DRG51,OUT027,4182.555526533078
NCG42,OUT013,2049.382123046686
FDA51,OUT049,1939.4374587122666
FDV19,OUT010,386.10938717882095
NCT18,OUT045,3064.2139924066323
NCS41,OUT045,3064.2616973709933
FDO03,OUT046,3823.6574297549964
FDL12,OUT010,166.20012092197234
FDY37,OUT010,344.229904848503
FDI58,OUT049,1454.6368461073466
FDT28,OUT018,2385.291424843868
NCC42,OUT010,273.18710219821463
FDO01,OUT017,2070.4184121672397
FDJ02,OUT013,2484.39129289136
FDQ04,OUT018,607.8903640871962
DRL47,OUT013,2041.0409719579352
FDZ32,OUT035,1632.7338555600365
FDC35,OUT035,3629.9214207545792
FDX14,OUT045,1131.735055630078
FDZ35,OUT013,1626.9310080486187
FDL14,OUT013,2451.9625050084264
FDO04,OUT049,858.4807523292989
DRK11,OUT017,2486.430340516904
FDB44,OUT018,3289.25396704086
FDZ50,OUT049,3167.195870151149
FDI12,OUT027,2505.4320366281468
FDU43,OUT017,3918.338518720078
FDD58,OUT010,208.94601397664007
FDB27,OUT017,3122.314052074144
FDB04,OUT018,1357.0692652964274
NCO17,OUT013,2011.200816142519
FDL12,OUT017,864.4236118135464
DRJ13,OUT049,2562.797322700624
FDD57,OUT045,1551.2327368754363
FDW19,OUT035,1744.8364251670546
DRD27,OUT018,1598.7335280872273
FDH27,OUT027,3852.0009426927036
NCW30,OUT027,6329.616742274122
FDR40,OUT018,1312.4971775804775
FDG05,OUT013,2476.392142099532
NCY41,OUT019,92.62838615871215
FDI38,OUT018,3191.969595993045
FDR20,OUT046,637.8343804026003
FDE09,OUT017,1644.6047286110227
FDN50,OUT019,238.25352916314986
DRF27,OUT045,2486.9682150493363
DRF51,OUT013,604.6588251174685
NCO02,OUT019,182.03530277142298
FDB51,OUT027,1689.3885972406592
FDJ50,OUT013,819.6929476236434
FDN52,OUT013,1348.1918474874917
FDX14,OUT013,1291.2987329529597
FDT27,OUT019,585.2348784334534
FDV10,OUT013,614.2887382137284
FDU33,OUT046,661.9341657165169
FDU58,OUT046,3138.677313799859
NCP42,OUT027,5491.96613374125
FDL51,OUT027,5515.6059103924645
DRH15,OUT027,1126.3055541647914
FDU16,OUT017,1347.2237567492782
FDW15,OUT017,2523.720138780931
FDQ44,OUT045,2040.7167313238288
NCI06,OUT027,4901.347836210753
DRK23,OUT019,580.9979627473178
FDC28,OUT035,1644.4025829341024
NCY17,OUT019,92.62838615871215
NCV05,OUT018,2375.133511182086
FDM34,OUT019,300.28646981012827
DRD60,OUT027,5082.45850830734
FDT38,OUT046,1346.1953273304441
FDQ57,OUT018,2353.7447783638963
FDE59,OUT027,1123.2004689565574
NCM43,OUT046,2614.7378421649496
DRI51,OUT049,2854.355296267514
NCG30,OUT017,2028.3158395661947
NCK54,OUT035,1976.250236325421
FDQ16,OUT019,273.87651750023997
FDI36,OUT013,3089.3513219681836
FDX16,OUT027,3809.595282006917
FDA34,OUT046,2905.8843982889503
FDJ48,OUT018,3513.3280612544104
FDU47,OUT035,2044.7893318183571
FDS39,OUT046,2133.3985407970117
FDD11,OUT046,4053.8040925113983
FDM16,OUT027,1775.8937030166596
FDU56,OUT018,2998.0668838794268
FDQ32,OUT017,2033.6960477227299
DRK35,OUT013,613.2688088776692
FDA58,OUT049,3789.1345840696094
DRG48,OUT019,345.7023535155746
FDT59,OUT010,589.9827062107138
FDQ31,OUT019,227.28256127432175
FDS51,OUT018,1064.9641253288667
FDW32,OUT027,2468.76902499992
FDI15,OUT027,6262.896666279172
NCV30,OUT017,968.366786391179
DRG25,OUT049,3148.0262192582995
FDT02,OUT013,596.8229706806143
FDO33,OUT027,3148.2801693636266
FDP38,OUT035,766.8074658949882
FDZ45,OUT035,3100.1460261258158
NCA54,OUT027,4918.750568502447
FDU33,OUT017,746.3266929120239
FDN58,OUT017,3894.2533612967136
FDI05,OUT045,1186.4064930153852
FDM57,OUT019,213.90298907477393
NCS42,OUT027,2495.518210971102
FDB57,OUT045,3784.782779146799
FDC03,OUT045,3059.299165527671
FDZ58,OUT013,2024.5283752131372
NCK29,OUT045,2015.9019778465497
NCR53,OUT045,3729.5149780468596
FDE26,OUT027,3802.473694346985
FDU52,OUT049,2482.6253274652972
FDE41,OUT027,2372.481052642367
FDU38,OUT018,3023.666430058106
FDA52,OUT017,2829.8816218457655
FDW46,OUT046,1072.6648465002152
DRI59,OUT035,3805.0757799762027
FDT38,OUT035,1347.327395800849
FDL33,OUT018,3011.23687888038
FDQ01,OUT027,6262.896666279172
FDJ08,OUT046,3135.9495381944107
FDQ47,OUT049,606.2700166665078
NCZ18,OUT013,3946.846527843355
FDE29,OUT017,929.6885026146791
FDF10,OUT027,3818.0470309121797
FDC48,OUT049,1330.3301015765246
FDY58,OUT013,3839.194561111445
NCX30,OUT010,585.7084657781164
FDV11,OUT013,2890.525501351711
FDT46,OUT046,754.7346023650535
DRD01,OUT019,167.35711244376705
FDQ11,OUT013,4101.85180063771
NCM41,OUT017,1456.3058560193385
NCC55,OUT013,598.4992576188256
FDG45,OUT027,5553.279351704085
NCQ54,OUT049,2774.318570477204
FDM34,OUT045,2029.3727057049828
FDD17,OUT019,577.9380912342881
FDN38,OUT027,6262.896666279172
FDB53,OUT018,2396.3748396542323
NCL06,OUT035,4174.213401807022
NCV18,OUT019,214.3278885980266
FDX25,OUT013,3072.5763553492325
FDB39,OUT046,864.2288311373542
FDC33,OUT049,3139.9041070956837
NCO14,OUT018,633.2929413329064
FDA58,OUT027,6262.896666279172
NCQ02,OUT017,3101.187440171114
NCR53,OUT017,3764.4566845553195
FDN52,OUT046,1360.9125125349453
FDG26,OUT046,4086.0856453244073
FDE23,OUT027,1158.3239206123449
DRI37,OUT013,876.2447371884124
DRH37,OUT018,2492.316470309688
FDO01,OUT035,2066.5321546828204
FDK45,OUT049,1956.3357538074356
FDP23,OUT049,3722.473183330975
FDM33,OUT035,3733.4119110322486
FDD36,OUT017,2040.0129413970053
FDL56,OUT017,1349.661521643761
FDT27,OUT010,591.0279009493946
FDG52,OUT017,651.1114640240387
NCL42,OUT035,3950.473256629782
DRJ24,OUT046,3133.76448061751
FDV38,OUT046,825.0217521732972
FDT35,OUT045,2733.930297945239
FDY51,OUT045,3719.9911777165166
FDC37,OUT017,1625.1467676142709
NCP43,OUT013,3031.4214216669207
FDO33,OUT045,1753.9319608785888
FDW04,OUT018,1914.0030789284772
NCC31,OUT046,2491.2841576464753
FDK22,OUT049,3728.4573281212115
FDJ50,OUT017,857.1406578592733
FDV13,OUT017,1360.780107765306
DRL60,OUT017,2483.354275373976
FDW03,OUT017,1626.9310080486187
FDY27,OUT035,2911.385795074972
FDB39,OUT027,1595.138486260481
FDU59,OUT045,2541.1970418644255
FDZ57,OUT049,2071.0497247790177
FDO21,OUT049,3789.7562359215294
FDS43,OUT018,2991.9126506070393
FDU28,OUT010,507.99907032736644
FDC51,OUT010,270.6714950604443
FDW16,OUT010,207.7998198792421
FDP32,OUT010,272.4454830991063
FDB60,OUT019,487.4231253489168
NCQ30,OUT046,2038.049695142935
FDD26,OUT049,3170.6980371145282
FDI44,OUT045,1291.1174019487646
DRH23,OUT046,868.7095267466585
FDO44,OUT046,1719.3330208514712
FDG04,OUT046,3107.238931505726
FDM32,OUT027,2456.0475396737406
FDM09,OUT013,2736.9196797117543
FDZ47,OUT013,1571.3780788378592
FDM40,OUT027,3400.609422463388
FDY48,OUT017,1626.9310080486187
NCM30,OUT045,635.1658752045803
FDX36,OUT010,599.9458025149269
DRF03,OUT017,622.8847752013521
FDN51,OUT049,4180.23624765962
FDM57,OUT049,1328.5300096357373
FDB35,OUT049,1465.4947708186983
FDY13,OUT027,2147.5009890008396
FDA37,OUT017,2023.1862627965115
NCX53,OUT017,2125.6965265172375
FDD59,OUT018,1314.9764471308836
FDX10,OUT019,92.62838615871215
FDC03,OUT018,3016.578231657752
FDW43,OUT035,3825.7853730376637
FDW10,OUT046,2800.3151726754954
FDY14,OUT027,6255.950555614059
FDV43,OUT045,721.5362454153345
FDO40,OUT013,2479.3168742607368
FDP46,OUT027,2524.5410127221066
NCE43,OUT019,388.8234726341183
FDD05,OUT035,2045.679092601863
FDJ60,OUT010,406.7581995326576
DRE27,OUT018,1511.1669299492935
FDO11,OUT035,4115.195879592821
DRG11,OUT027,2656.750248275959
FDK33,OUT010,553.0434508540127
DRM23,OUT045,2759.356183976372
FDJ02,OUT027,3970.9730226739575
NCZ05,OUT045,1624.8012664527516
NCL30,OUT013,2034.0918781778275
FDZ19,OUT018,2770.055165713954
FDM45,OUT049,2018.3896357695892
FDO36,OUT046,2929.746102606949
NCK31,OUT045,761.71062418261
DRJ37,OUT045,2499.7622312317803
FDP24,OUT018,1891.4519864661195
FDF46,OUT013,1938.545737418103
FDX46,OUT019,167.96091794275497
NCL18,OUT045,2969.258933381659
FDJ26,OUT013,3622.0689912179264
FDJ07,OUT045,1974.5613510120058
FDY15,OUT013,2481.6106783623313
DRG01,OUT045,1164.2093204961675
FDF58,OUT045,1061.389663299975
FDZ14,OUT019,296.7941646231933
FDP31,OUT049,1043.093873009588
FDH45,OUT013,628.3276008427463
FDA09,OUT010,446.69598474806196
FDW31,OUT035,3107.2487634898625
FDA57,OUT046,626.1159069184491
NCE55,OUT035,2890.2237944878225
FDC17,OUT019,539.4326536289358
FDC59,OUT013,1033.4075271474967
FDA22,OUT013,2674.0281002770316
FDK52,OUT035,3761.6001635938937
NCM26,OUT046,2518.090206517606
NCT53,OUT035,2649.6394979576835
FDW45,OUT018,2391.116670897083
NCI18,OUT035,3775.1711217195348
FDE38,OUT018,2422.985266223035
FDF08,OUT019,227.8373103512853
FDY58,OUT010,587.1279757394902
FDF58,OUT019,173.01077640350496
FDX39,OUT017,3798.0880038178207
FDB44,OUT049,3754.273095398487
FDF28,OUT013,2046.6122063738817
FDE39,OUT013,1969.8164914083068
FDT37,OUT018,3633.0058138601958
FDZ45,OUT017,3195.904196055432
FDO40,OUT035,2550.0182573948878
FDM57,OUT027,2445.083773484287
DRG36,OUT017,2862.457348111614
FDY36,OUT010,173.04000290288764
DRL60,OUT027,3982.5906241470757
FDS25,OUT019,278.4671764178704
DRF49,OUT027,3138.3663437065816
FDP16,OUT045,3951.7187062313606
FDS60,OUT049,3030.9882539485097
FDU15,OUT027,1123.2004689565574
FDK43,OUT046,2064.3579980443
FDN25,OUT046,864.2288311373542
FDE53,OUT049,1626.9310080486187
FDB22,OUT013,2446.8310502876993
FDE39,OUT017,2025.1236613219726
FDX35,OUT035,3797.2954327748744
NCG54,OUT049,2778.0769652507042
FDH27,OUT035,2512.147304101578
NCK42,OUT013,3641.14212302926
FDS25,OUT049,1636.141435672547
FDI10,OUT018,2785.194311571182
FDU35,OUT035,1621.0210358543427
FDI04,OUT017,3195.904196055432
DRK23,OUT035,4104.612350558844
FDB53,OUT019,344.62884319650874
FDY02,OUT049,4109.28685903265
FDM60,OUT035,621.1270125755624
NCJ31,OUT010,598.0875927247714
DRP35,OUT017,2028.3158395661947
NCQ30,OUT018,1925.3154047590135
DRL11,OUT010,365.40734734926286
FDU01,OUT013,3018.017862414039
FDR39,OUT035,3000.033968995961
FDO08,OUT046,2567.12719832911
FDC02,OUT045,4178.976168066051
NCZ29,OUT035,2032.770733170525
FDF29,OUT010,274.6149833604851
FDZ23,OUT017,3072.828116026929
NCU53,OUT018,2419.739171521689
NCW30,OUT013,4099.1796406075055
NCM26,OUT027,3988.4343242606824
FDV50,OUT027,3283.971960367065
FDW15,OUT049,2514.329934145631
FDI35,OUT027,5082.45850830734
FDO11,OUT017,4108.730779371379
FDN48,OUT046,1459.330870373212
NCA17,OUT049,2507.161272220158
NCN54,OUT013,1274.9991585362325
FDP22,OUT013,751.8677314446845
NCB54,OUT035,2035.0611392657986
FDD08,OUT045,606.9883275174535
DRM48,OUT010,92.62838615871215
FDG41,OUT027,3093.458241079261
FDE44,OUT027,1242.93014978293
FDE26,OUT035,2505.3045434854757
NCS38,OUT013,1963.5448647243466
NCJ54,OUT018,3322.3184627884607
FDI40,OUT019,244.0931416549973
FDN45,OUT018,3333.7473606747335
FDU43,OUT046,3906.0407250475914
FDI04,OUT010,519.4661705199807
NCC07,OUT018,1605.654849909631
NCC07,OUT019,250.10524125109998
NCD18,OUT045,3836.9246222947572
FDU55,OUT035,4201.378193717726
FDX59,OUT035,603.6612450424484
FDR52,OUT049,3152.0935930032947
NCP17,OUT013,1029.3313117563712
FDQ32,OUT045,2026.411762772768
NCT17,OUT049,3140.721386639416
FDO10,OUT049,864.4236118135464
FDE32,OUT049,609.0477086283569
FDN44,OUT045,2586.152198176633
FDH02,OUT035,1369.9529829566027
FDK60,OUT013,1573.7571966675744
FDS24,OUT019,217.55368721556044
FDL03,OUT010,557.0952798671088
FDB46,OUT027,5535.921167700956
FDO48,OUT049,3802.542342570613
FDZ39,OUT049,1625.1467676142709
FDT02,OUT027,1123.2004689565574
FDC50,OUT013,1500.4469009879758
FDP39,OUT035,771.4321750785216
DRG15,OUT018,930.6306935213003
FDP10,OUT018,1603.525108313764
FDF53,OUT027,5031.819308447313
FDN34,OUT045,2782.0340035108647
FDK02,OUT045,2016.715013116885
FDC23,OUT045,2843.33896720797
FDJ10,OUT019,301.65148740285883
FDE53,OUT035,1632.7338555600365
FDR25,OUT035,4102.304107243052
FDW50,OUT046,2577.635241614879
FDS09,OUT049,769.7166459450688
FDW49,OUT010,426.13017998158955
FDU51,OUT046,2906.6626494847405
FDF28,OUT018,1924.6843975278177
NCY30,OUT018,2842.704810816381
FDD44,OUT045,4122.231616604836
FDX09,OUT017,2898.1468576251586
NCF30,OUT013,2024.3951285219446
FDZ50,OUT019,494.2982852844288
FDW37,OUT013,1356.1133621139181
FDD11,OUT049,4096.018479802056
DRH39,OUT018,1206.6873562756127
FDA36,OUT049,3144.5433093441493
NCG43,OUT049,1452.8526056729988
FDF02,OUT035,1624.9446219373506
FDP57,OUT027,2591.4084325298204
NCE42,OUT017,3826.4784481657784
NCR38,OUT027,6262.896666279172
FDP03,OUT019,299.98119406177756
FDO51,OUT035,632.3881832427312
NCQ42,OUT046,2051.9654808290265
NCM41,OUT046,1381.1491896621585
FDH48,OUT027,2436.7391766029614
DRF60,OUT046,3879.214906133344
FDJ27,OUT035,1624.9446219373506
FDQ14,OUT013,2442.758385342393
FDN27,OUT017,2011.7688632739012
NCQ02,OUT046,3099.9547456652863
FDJ33,OUT049,2025.4591277865181
FDP07,OUT027,5525.795290040304
DRE01,OUT049,3857.1264240793394
FDU36,OUT045,1585.6873014018038
FDL28,OUT017,3888.1582853666578
NCX53,OUT046,2125.1810512661154
FDZ39,OUT013,1625.1467676142709
NCP42,OUT013,3083.3686713782813
FDJ14,OUT035,1313.2519174968731
FDK04,OUT049,859.9429162042419
NCC19,OUT017,3111.7381764415845
FDS09,OUT018,763.2086978626076
FDZ02,OUT046,1585.8851372890576
FDD35,OUT018,1932.7603732437437
NCY42,OUT017,2488.6299498877693
FDB05,OUT045,3872.1712609018473
FDF20,OUT035,3107.0869506745867
NCO41,OUT018,1528.8583139537566
FDC40,OUT027,2211.865788231575
FDV58,OUT045,2966.6746784629922
FDZ57,OUT045,2049.2131573048187
DRM35,OUT046,2977.1849732180017
DRN36,OUT018,1473.3780503298271
FDQ13,OUT046,1326.1655512393795
DRO35,OUT010,261.75965364138744
NCD43,OUT035,1628.8586039675656
FDA51,OUT018,1812.3232015286462
NCX17,OUT027,6257.4831574458385
NCZ17,OUT049,619.3084879253515
FDR11,OUT027,3955.624292950383
FDW34,OUT049,3952.821108657378
FDN50,OUT017,1459.0722843662577
FDS09,OUT046,756.6199274911381
FDS48,OUT018,2395.6491747229793
FDL44,OUT049,2611.6650171632787
DRF48,OUT018,3006.7725055103224
FDA14,OUT018,2396.3748396542323
NCD30,OUT049,1547.7794865290966
FDI16,OUT017,768.5653041581525
NCG06,OUT035,4169.478372221248
DRZ24,OUT035,2016.5352193770086
NCS17,OUT045,1518.5614517573847
FDB37,OUT045,3935.97350466525
FDE10,OUT035,2033.7055406986663
FDC57,OUT045,2983.902572962123
FDM12,OUT018,2990.5337552173487
FDE24,OUT049,2046.103194271501
FDW22,OUT045,3787.795910773026
DRD01,OUT027,1497.79649678464
NCZ18,OUT027,6262.896666279172
FDN49,OUT045,623.9047045374114
FDR22,OUT035,1974.7732793516825
FDV08,OUT019,92.62838615871215
FDY39,OUT046,3130.0044177747714
FDV36,OUT049,2059.2507409419836
FDO60,OUT045,721.5362454153345
FDU04,OUT027,3282.0953172159725
FDR20,OUT027,1164.541861625417
FDW19,OUT019,278.0412523142618
FDU40,OUT049,3053.5819166433484
FDK15,OUT045,1558.4754429315612
DRF15,OUT035,2540.9140130977025
FDQ25,OUT017,2896.948869900551
FDI48,OUT019,150.17313701854374
FDS49,OUT046,1297.7070326114388
FDV22,OUT046,2573.4112798404203
NCV42,OUT046,1646.5323245299694
FDX26,OUT046,3118.2160323340927
FDI33,OUT018,1362.1674003584465
FDZ14,OUT049,2028.0863854254721
FDG10,OUT013,853.6299725286309
FDM38,OUT018,747.8900183188405
FDG26,OUT027,6328.458224315208
FDH46,OUT035,1628.8586039675656
FDN13,OUT018,1559.338146330208
FDU57,OUT035,2510.9894443038074
NCI06,OUT046,2995.9583645535918
FDM38,OUT045,820.6490681579811
NCG42,OUT010,272.65180820282285
FDL39,OUT045,2959.0731630111864
FDT31,OUT019,486.2043054977341
FDV59,OUT013,3691.7109404873586
FDB49,OUT035,1623.1507774502097
FDD58,OUT049,1624.8012664527516
DRN59,OUT046,745.1909019916546
FDX48,OUT049,2530.4825841933516
FDQ11,OUT049,4105.71796846414
FDY12,OUT049,818.7424066750262
FDQ11,OUT045,4121.249025096109
DRI11,OUT017,1968.5979082651638
FDY32,OUT027,4013.7184156001435
FDS51,OUT045,940.55646223767
FDR19,OUT010,341.0201698433559
DRB13,OUT018,2991.3789000354063
FDS21,OUT035,971.5536862191561
FDQ40,OUT045,2846.103632383007
NCE55,OUT013,2848.603253986923
FDX43,OUT027,4105.732985931664
FDS12,OUT049,2025.4591277865181
DRK01,OUT027,2587.623563577937
FDN25,OUT017,862.1962466485354
FDB60,OUT046,3121.438487226749
FDQ13,OUT017,1331.4399396769534
DRK13,OUT045,3047.161369707852
DRF25,OUT018,582.6347877702796
NCD42,OUT019,92.62838615871215
FDW25,OUT045,1353.605196231172
NCV29,OUT027,4913.935440318978
NCK42,OUT035,3703.591250259223
DRJ13,OUT027,3956.5382380471833
DRD15,OUT017,3877.8513176231186
FDM27,OUT045,2524.5642524993477
FDZ50,OUT018,3038.0338601734197
FDC04,OUT046,3925.983734839716
FDF50,OUT049,3113.433591080119
FDP15,OUT045,4068.503783530454
FDK46,OUT035,4214.32508457402
FDZ56,OUT018,2701.1471173650407
FDY60,OUT049,2264.9605421445704
FDB10,OUT035,3924.66484133615
FDR57,OUT045,2492.874704137439
FDU58,OUT049,3157.9142725727165
FDH02,OUT046,1366.499732610263
FDP48,OUT013,3129.840562272576
FDI46,OUT035,4079.812700063891
FDW56,OUT013,3125.013917534109
NCM19,OUT010,256.54248428137447
FDS50,OUT027,5588.1924056655225
FDK24,OUT013,649.2122042432411
FDO36,OUT017,2999.039854769193
FDK45,OUT027,3108.14118761916
NCL05,OUT045,658.828170566924
FDL32,OUT018,1815.582302061211
FDA28,OUT049,2037.5325036945017
FDY36,OUT018,1182.0536617869393
FDP32,OUT018,1905.1857441130717
FDL50,OUT046,2038.6098014217118
DRC24,OUT049,2516.6898727460025
NCS18,OUT017,1630.8062596410898
FDD16,OUT017,1166.2620848317836
NCV18,OUT013,1351.2725764226964
FDX07,OUT046,3062.089717783989
NCZ05,OUT027,2624.473907378442
NCI31,OUT013,601.2769495806745
FDK14,OUT049,1333.4108305117293
NCR06,OUT045,634.1242037549031
NCF54,OUT049,2844.009354098291
DRG23,OUT010,352.7386286373258
FDD53,OUT046,637.8343804026003
NCM31,OUT027,3345.722756075835
FDT16,OUT017,4209.860805665307
FDR40,OUT035,1300.850517525647
DRG25,OUT017,3140.7174932627054
FDT10,OUT035,942.7710672425995
FDY32,OUT013,2504.1041051562447
FDN50,OUT035,1466.837917187327
FDZ35,OUT019,248.1982080020832
NCP54,OUT045,2040.7167313238288
NCD07,OUT035,1751.334571574318
FDS02,OUT018,2988.457702328922
DRN59,OUT018,737.6795485343497
