Item_Identifier,Outlet_Identifier,Item_Outlet_Sales_GBM
FDC35,OUT019,516.8524576369307
FDO03,OUT013,4174.80587867078
FDF24,OUT045,1322.2984991709511
FDF56,OUT018,2872.226115948448
FDD28,OUT013,965.1847006688831
FDG53,OUT027,3620.7478027023944
FDO27,OUT019,228.20815730708625
NCF54,OUT018,2805.5582305003945
FDC20,OUT027,1660.7998620082958
FDU10,OUT046,658.9098557738499
DRA24,OUT018,2421.409890345054
FDA02,OUT010,381.80479391426263
FDG10,OUT017,859.6039197520532
FDW39,OUT010,709.1899325752552
FDP04,OUT019,187.03127453096846
NCM55,OUT013,2890.2147834517327
FDG47,OUT045,4633.689367348172
NCU41,OUT017,3149.9509871592118
NCK31,OUT017,765.5310519363836
FDZ46,OUT045,1586.5561495158604
FDU13,OUT027,3759.25494512139
NCF19,OUT045,766.5755175803721
NCJ43,OUT013,2930.120792173148
NCJ05,OUT045,2478.558688858332
FDS04,OUT027,3148.352221094127
FDX28,OUT010,186.20209232895675
FDB41,OUT027,1337.2126640514973
FDG53,OUT046,2092.6751776597653
FDL15,OUT010,408.64179412198024
FDQ08,OUT049,1008.7639696186441
DRN36,OUT013,1546.4099637218771
FDI46,OUT013,4457.258099719072
FDG16,OUT027,5112.350513170143
FDV32,OUT013,1103.35491956176
FDF44,OUT010,276.4571339236832
FDK04,OUT018,791.9908327956351
NCA41,OUT013,2811.5229664962517
FDD51,OUT017,692.9735015822356
NCZ53,OUT045,2835.6810239723695
FDP01,OUT027,3983.2574018987557
FDY25,OUT049,3329.8669584386626
FDB17,OUT018,2893.161602520136
NCV54,OUT018,1638.9459106834765
FDJ32,OUT017,1021.0446277880635
FDA37,OUT049,1974.4856418191478
FDG35,OUT035,3242.4246704056554
NCM05,OUT018,3715.9698269202845
FDG45,OUT046,3299.6738802673112
FDH28,OUT013,654.2701196250591
NCE18,OUT049,4178.567233711168
FDH38,OUT045,1601.980570718533
FDR56,OUT013,3190.4646613245495
FDH17,OUT027,2419.7815548230756
FDD39,OUT049,3590.209734654955
FDB41,OUT049,739.1104609140823
NCR53,OUT046,3314.6549810323554
FDX46,OUT017,988.5891132471227
FDV28,OUT049,692.5735477367931
FDA08,OUT018,2192.180724568044
FDH45,OUT017,656.7163777039086
NCS38,OUT010,264.4123057017884
FDD40,OUT010,593.9253498709801
DRM59,OUT035,2220.9522951133254
NCJ43,OUT018,2804.1205084485587
NCN29,OUT013,760.790571723078
NCC19,OUT045,2710.401461439107
FDR56,OUT035,3424.4129241666637
FDZ43,OUT049,3975.640647461544
FDJ32,OUT010,136.43766414523836
DRH03,OUT017,1477.2182634113933
NCZ54,OUT035,2978.0391584776385
FDE26,OUT017,2487.48643203483
FDS03,OUT045,1110.8024200629643
DRZ24,OUT019,205.36670433995462
FDO48,OUT027,5267.7524258423255
FDW39,OUT049,2823.3213774245887
NCK05,OUT049,1168.3440294142692
NCK30,OUT017,4079.9199418159105
FDT27,OUT018,3008.790964633087
FDS08,OUT019,511.24652311234814
NCJ19,OUT049,938.7472730990396
FDC58,OUT045,590.7835516070154
DRE37,OUT013,3014.2884450417178
FDW02,OUT035,2508.6778458780304
FDJ02,OUT010,509.4264540896611
FDX09,OUT045,2846.4927039669747
FDT31,OUT010,453.5166134412945
FDI24,OUT049,3368.541722185992
FDY09,OUT045,3378.8844693994206
FDV28,OUT045,547.9952768395697
DRM47,OUT049,3249.7347781924123
FDT52,OUT019,259.3711752021018
FDI48,OUT018,637.0712428722611
FDY55,OUT017,5398.158204321247
FDU48,OUT013,2127.8053290199487
FDN25,OUT045,912.4806945948158
FDP20,OUT049,2091.488681574542
FDJ15,OUT013,3308.519335843522
FDD04,OUT018,1841.4349336177827
FDY58,OUT045,4021.4637773819563
FDR37,OUT018,2643.1919748247233
FDF44,OUT013,1992.3215766315539
FDD32,OUT045,1325.1292633358746
FDR57,OUT017,2239.019456170325
DRG39,OUT027,1680.5189952870353
FDX15,OUT017,2704.8473718217306
DRN37,OUT045,2279.1681408708178
FDW40,OUT027,3863.295183539867
FDB32,OUT049,1499.2604553715848
FDM40,OUT018,1764.8876555541315
FDE39,OUT027,3104.9712190932214
DRH49,OUT017,1282.9651946895106
FDT46,OUT049,770.7074499337979
NCF06,OUT035,3637.878748794878
FDP07,OUT017,3242.2647604346757
FDC04,OUT013,3763.014849760209
FDZ32,OUT017,1746.6444618766454
FDD50,OUT045,2595.153273981973
FDU56,OUT017,3411.591146543372
FDV34,OUT017,1161.7397585364688
NCY41,OUT013,613.7415702095005
NCK18,OUT046,2416.5514401416317
DRH25,OUT049,842.8992916628197
FDT57,OUT046,3909.5606434249376
FDV56,OUT018,1366.1026425818457
FDV12,OUT045,1589.1584582856735
FDN52,OUT017,1458.1197170714433
FDX38,OUT035,752.1995283854635
FDE47,OUT018,1791.9021056150889
NCO07,OUT013,3251.114802394185
FDV09,OUT027,3929.8376761503746
FDZ23,OUT019,585.8809315490553
DRH51,OUT018,1254.6249214420532
NCY54,OUT045,2781.268913386188
DRG49,OUT013,4451.802714568439
NCC19,OUT049,3572.3327862335964
NCV53,OUT045,4643.564956369613
FDZ47,OUT019,243.6994611953558
NCO26,OUT018,1830.389316116962
NCP02,OUT045,1015.0537370427658
NCW30,OUT018,3481.483078147747
NCN55,OUT046,4584.993849661784
FDB20,OUT010,244.04449434393982
DRL11,OUT013,2454.4720304080342
DRD60,OUT045,3118.332466547071
FDW14,OUT010,196.57606163540174
FDL27,OUT010,129.42562631504035
FDU09,OUT018,762.5220769840308
DRH36,OUT027,1924.8376597353208
FDP34,OUT027,3503.8275398098044
FDE04,OUT017,3291.3609931952647
FDZ57,OUT027,3405.581077648982
FDF02,OUT010,197.19163834101843
FDG28,OUT045,3780.059491251387
NCI31,OUT046,617.6616523724773
FDT43,OUT013,789.7027079310984
FDU20,OUT046,2055.5966296821375
FDD53,OUT013,678.8174027350068
FDW15,OUT045,2716.914236639465
NCT53,OUT045,2431.071537593994
NCG55,OUT027,2941.2061572255284
FDD48,OUT035,1884.0558080260723
FDG47,OUT049,4543.602117094208
FDI21,OUT017,1186.1213881413082
FDT27,OUT017,3987.035770545506
DRO35,OUT013,1975.100256894496
FDD33,OUT017,3601.8772161171305
FDC04,OUT035,3997.69626976842
FDY34,OUT013,2526.7443534872964
DRJ49,OUT049,2116.7671715376746
FDE05,OUT049,2465.196021257536
FDU31,OUT017,4039.7057386034885
NCN19,OUT027,4520.063209339686
FDK56,OUT027,5534.902098809541
FDK58,OUT017,1721.7068104772607
NCJ42,OUT035,1827.8569244107935
FDZ34,OUT027,5853.421262520056
FDA52,OUT018,2956.2346263085906
NCR29,OUT013,705.8922097653386
FDT48,OUT035,2658.8627196182683
DRJ51,OUT019,510.5735646603832
NCS54,OUT046,2906.8383601624687
FDV01,OUT035,2582.9806282903455
DRG51,OUT027,4402.08235791826
NCG42,OUT013,2330.804720102581
FDA51,OUT049,1991.4489034615226
FDV19,OUT010,472.75206120595425
NCT18,OUT045,2822.611936062928
NCS41,OUT045,2503.565315340163
FDO03,OUT046,3797.94569664441
FDL12,OUT010,163.6014155344913
FDY37,OUT010,349.1252093539512
FDI58,OUT049,1511.4917838793972
FDT28,OUT018,1818.9357024142191
NCC42,OUT010,244.20736642473284
FDO01,OUT017,2098.6081815124467
FDJ02,OUT013,2556.869902228306
FDQ04,OUT018,688.2435508449531
DRL47,OUT013,2054.002753388301
FDZ32,OUT035,1738.5211793594476
FDC35,OUT035,3694.479058280121
FDX14,OUT045,1128.6070832489638
FDZ35,OUT013,1552.3047020258587
FDL14,OUT013,2142.3079963031346
FDO04,OUT049,877.8100600908223
DRK11,OUT017,2425.446255228582
FDB44,OUT018,2748.4445077139403
FDZ50,OUT049,3561.669586842856
FDI12,OUT027,2632.7564425931796
FDU43,OUT017,4075.3996849175032
FDD58,OUT010,268.9487480473179
FDB27,OUT017,3134.5897459031307
FDB04,OUT018,1186.1268986330133
NCO17,OUT013,2041.4448556350078
FDL12,OUT017,834.6720024940779
DRJ13,OUT049,2656.912554080316
FDD57,OUT045,1579.8822151408688
FDW19,OUT035,1940.770475562319
DRD27,OUT018,1242.9157108086868
FDH27,OUT027,3820.7215711556337
NCW30,OUT027,6313.648981365012
FDR40,OUT018,1110.9182358324335
FDG05,OUT013,2422.437996239868
NCY41,OUT019,113.02587503287529
FDI38,OUT018,2807.894328542658
FDR20,OUT046,658.0271041942848
FDE09,OUT017,1627.0815459843352
FDN50,OUT019,232.42272865637233
DRF27,OUT045,2311.872906879586
DRF51,OUT013,614.4543428692821
NCO02,OUT019,213.09305177782946
FDB51,OUT027,1611.2093072199002
FDJ50,OUT013,691.3593226004525
FDN52,OUT013,1412.8842394949459
FDX14,OUT013,1282.388241353681
FDT27,OUT019,596.1184961735063
FDV10,OUT013,407.5865408074155
FDU33,OUT046,728.7770674579717
FDU58,OUT046,3827.2133702159604
NCP42,OUT027,5011.89601467366
FDL51,OUT027,5039.332424920544
DRH15,OUT027,1095.6603762982431
FDU16,OUT017,1446.5144475598586
FDW15,OUT017,2691.2952277830923
FDQ44,OUT045,1658.7987381012601
NCI06,OUT027,4932.873299745264
DRK23,OUT019,623.2093492679604
FDC28,OUT035,1724.6913577137007
NCY17,OUT019,151.38153900597254
NCV05,OUT018,2275.9285886897806
FDM34,OUT019,250.13361788526382
DRD60,OUT027,5290.1887494407765
FDT38,OUT046,1385.4174047413637
FDQ57,OUT018,2052.816480928183
FDE59,OUT027,884.5059315561689
NCM43,OUT046,2698.766956967963
DRI51,OUT049,2788.2253456874587
NCG30,OUT017,1974.1121084808667
NCK54,OUT035,2122.8160631550513
FDQ16,OUT019,236.146732185726
FDI36,OUT013,3022.675259192818
FDX16,OUT027,3720.754944797012
FDA34,OUT046,2654.686823895113
FDJ48,OUT018,2943.1519693226405
FDU47,OUT035,2113.092108828141
FDS39,OUT046,2238.1628179261975
FDD11,OUT046,3232.340100664075
FDM16,OUT027,1939.962055669822
FDU56,OUT018,3212.0700717753944
FDQ32,OUT017,2037.3231270166464
DRK35,OUT013,598.9657162696135
FDA58,OUT049,3903.9374001623114
DRG48,OUT019,405.5320261819968
FDT59,OUT010,559.5297479756155
FDQ31,OUT019,234.17707915059827
FDS51,OUT018,874.3500870262085
FDW32,OUT027,2565.7450521220367
FDI15,OUT027,6171.041415495413
NCV30,OUT017,912.2238162183406
DRG25,OUT049,3474.6350423670287
FDT02,OUT013,592.2072126131307
FDO33,OUT027,3126.37815654932
FDP38,OUT035,812.618802319301
FDZ45,OUT035,3447.695801884885
NCA54,OUT027,4919.266454638021
FDU33,OUT017,882.7557841076044
FDN58,OUT017,3879.1190165979892
FDI05,OUT045,1294.5384509096277
FDM57,OUT019,227.7739969532674
NCS42,OUT027,2385.8128397429173
FDB57,OUT045,3573.633493696983
FDC03,OUT045,2834.357548125183
FDZ58,OUT013,2068.2623742734777
NCK29,OUT045,2219.4937383101424
NCR53,OUT045,3800.648583206845
FDE26,OUT027,3710.681677528435
FDU52,OUT049,2348.787115996993
FDE41,OUT027,2345.4647662708358
FDU38,OUT018,2835.257452372909
FDA52,OUT017,2770.6107767127264
FDW46,OUT046,1069.7554009305788
DRI59,OUT035,3175.506862922224
FDT38,OUT035,1233.524924457573
FDL33,OUT018,2886.541212916876
FDQ01,OUT027,6669.07513640444
FDJ08,OUT046,3151.943804642485
FDQ47,OUT049,584.9831416180432
NCZ18,OUT013,4390.707831978331
FDE29,OUT017,1075.106599636071
FDF10,OUT027,3937.8237440363396
FDC48,OUT049,1338.1339414087786
FDY58,OUT013,4326.904245095155
NCX30,OUT010,701.7329682155568
FDV11,OUT013,2757.6141837185446
FDT46,OUT046,770.7074499337979
DRD01,OUT019,176.29682461091016
FDQ11,OUT013,4694.851359973606
NCM41,OUT017,1513.6858074409965
NCC55,OUT013,417.5770882408091
FDG45,OUT027,4940.946615834774
NCQ54,OUT049,3178.3087023441535
FDM34,OUT045,2031.8585110183767
FDD17,OUT019,495.2471566979328
FDN38,OUT027,6618.957204460848
FDB53,OUT018,1913.0420409403548
NCL06,OUT035,4668.417001950221
NCV18,OUT019,227.97208810693962
FDX25,OUT013,3500.4873575715164
FDB39,OUT046,879.6019294580502
FDC33,OUT049,3363.882981608732
NCO14,OUT018,664.0601018811572
FDA58,OUT027,5850.78728872533
NCQ02,OUT017,3105.5396259041413
NCR53,OUT017,3587.9651288074188
FDN52,OUT046,1401.9527859952045
FDG26,OUT046,4053.188784731188
FDE23,OUT027,1191.8306350303449
DRI37,OUT013,952.2658911400994
DRH37,OUT018,2628.5019581095926
FDO01,OUT035,2241.904073206829
FDK45,OUT049,1966.0957010832706
FDP23,OUT049,3920.7261539939404
FDM33,OUT035,3749.5177959816656
FDD36,OUT017,2010.6745036821217
FDL56,OUT017,1415.510013785892
FDT27,OUT010,538.3339178699551
FDG52,OUT017,718.1551244392109
NCL42,OUT035,5206.522072393893
DRJ24,OUT046,3292.796335389563
FDV38,OUT046,794.885756812631
FDT35,OUT045,2869.0842062607358
FDY51,OUT045,2945.3460148633217
FDC37,OUT017,1714.4974826512853
NCP43,OUT013,2953.154671781534
FDO33,OUT045,1634.1604893415633
FDW04,OUT018,1830.4836802879822
NCC31,OUT046,2365.855292650828
FDK22,OUT049,3600.26942803536
FDJ50,OUT017,799.194234522346
FDV13,OUT017,1473.1397430788059
DRL60,OUT017,2467.8786382620324
FDW03,OUT017,1807.9022084733656
FDY27,OUT035,3052.0456387831887
FDB39,OUT027,1549.3794912011456
FDU59,OUT045,2326.8439226801665
FDZ57,OUT049,2159.7119775733718
FDO21,OUT049,3192.496514054249
FDS43,OUT018,2143.3438915348916
FDU28,OUT010,526.6611378492822
FDC51,OUT010,200.86166706354751
FDW16,OUT010,233.10628220103024
FDP32,OUT010,251.87087716866063
FDB60,OUT019,519.2336990205313
NCQ30,OUT046,1935.750215661454
FDD26,OUT049,3675.868852342467
FDI44,OUT045,1259.306003942676
DRH23,OUT046,889.2704785990959
FDO44,OUT046,1751.7275209309273
FDG04,OUT046,2922.144983813312
FDM32,OUT027,2523.8814393056823
FDM09,OUT013,2493.5031706910545
FDZ47,OUT013,1604.2787030846157
FDM40,OUT027,3307.079556985441
FDY48,OUT017,1648.4026075112304
NCM30,OUT045,586.3140345052522
FDX36,OUT010,587.7878810954525
DRF03,OUT017,585.2182216413979
FDN51,OUT049,4391.330521725236
FDM57,OUT049,1265.3310771189767
FDB35,OUT049,1532.364507984736
FDY13,OUT027,2294.6937014449077
FDA37,OUT017,2105.0203523396035
NCX53,OUT017,2253.7474650056924
FDD59,OUT018,1058.460615626154
FDX10,OUT019,129.08014769086174
FDC03,OUT018,2423.0491370739046
FDW43,OUT035,4757.550358527312
FDW10,OUT046,2328.3559137003776
FDY14,OUT027,5261.8683267260585
FDV43,OUT045,597.4792138288549
FDO40,OUT013,2542.963204242246
FDP46,OUT027,2495.478996523844
NCE43,OUT019,434.45885747635015
FDD05,OUT035,2105.790028675334
FDJ60,OUT010,445.8131612020235
DRE27,OUT018,1177.7001889434273
FDO11,OUT035,4138.642546416022
DRG11,OUT027,2649.666577046245
FDK33,OUT010,606.558233620422
DRM23,OUT045,2411.775819611326
FDJ02,OUT027,4081.942873739725
NCZ05,OUT045,1377.212122265508
NCL30,OUT013,2041.5342157279154
FDZ19,OUT018,2541.462544971018
FDM45,OUT049,2084.573626498222
FDO36,OUT046,2516.907173931964
NCK31,OUT045,678.9000229801566
DRJ37,OUT045,2188.108440049262
FDP24,OUT018,1839.456929552802
FDF46,OUT013,2045.8554351254104
FDX46,OUT019,176.29682461091016
NCL18,OUT045,2734.075759413646
FDJ26,OUT013,2919.9438058389474
FDJ07,OUT045,1690.9858950197954
FDY15,OUT013,2460.2285485435427
DRG01,OUT045,1209.9621544065492
FDF58,OUT045,969.8055939470242
FDZ14,OUT019,248.43967660885076
FDP31,OUT049,922.039191639017
FDH45,OUT013,660.5872457287882
FDA09,OUT010,493.23242734307564
FDW31,OUT035,2910.337089043944
FDA57,OUT046,698.8289005255181
NCE55,OUT035,2575.47812816966
FDC17,OUT019,749.7261746615407
FDC59,OUT013,871.9027681089034
FDA22,OUT013,2758.183142529122
FDK52,OUT035,3991.3693523524234
NCM26,OUT046,2364.422889271306
NCT53,OUT035,2586.498745804685
FDW45,OUT018,2219.1948305058004
NCI18,OUT035,3188.8956721025543
FDE38,OUT018,2498.561736100224
FDF08,OUT019,230.3935568846751
FDY58,OUT010,603.7743300201822
FDF58,OUT019,187.03127453096846
FDX39,OUT017,4435.287086413153
FDB44,OUT049,3586.532492932242
FDF28,OUT013,2153.2538389421284
FDE39,OUT013,1742.5641363556113
FDT37,OUT018,3147.3293637688366
FDZ45,OUT017,3486.7583924045284
FDO40,OUT035,2663.0724924511655
FDM57,OUT027,2354.9215207294656
DRG36,OUT017,3323.4034633022256
FDY36,OUT010,209.4363605546147
DRL60,OUT027,3552.8210119986475
FDS25,OUT019,242.29452365661385
DRF49,OUT027,2949.3412403507978
FDP16,OUT045,4550.231089856364
FDS60,OUT049,2126.46597366888
FDU15,OUT027,987.6910683128872
FDK43,OUT046,2043.1668074990707
FDN25,OUT046,865.1265626200469
FDE53,OUT049,1666.702584858692
FDB22,OUT013,2424.644423843556
FDE39,OUT017,2029.3126677450493
FDX35,OUT035,3831.8387927680956
NCG54,OUT049,3241.8074135116663
FDH27,OUT035,2558.4099023454132
NCK42,OUT013,3078.98292865421
FDS25,OUT049,1724.8037098047892
FDI10,OUT018,2505.011245385734
FDU35,OUT035,1984.576735149738
FDI04,OUT017,3267.7034274272487
DRK23,OUT035,5322.7485166778815
FDB53,OUT019,380.4962543349514
FDY02,OUT049,3612.595607071694
FDM60,OUT035,693.9320620594651
NCJ31,OUT010,478.9410314010376
DRP35,OUT017,2178.5281564388793
NCQ30,OUT018,1573.6892986260543
DRL11,OUT010,511.8043116560522
FDU01,OUT013,3272.056976452192
FDR39,OUT035,3268.7733413177593
FDO08,OUT046,2432.497348915949
FDC02,OUT045,4197.641783378184
NCZ29,OUT035,2171.970768068613
FDF29,OUT010,244.2493105233407
FDZ23,OUT017,3228.153334409065
NCU53,OUT018,2451.198240550371
NCW30,OUT013,4146.232984883199
NCM26,OUT027,4119.703929998841
FDV50,OUT027,3300.0531029116537
FDW15,OUT049,2538.7534906345268
FDI35,OUT027,5662.6760354892485
FDO11,OUT017,4093.7164877815744
FDN48,OUT046,1540.952338202285
NCA17,OUT049,2423.235471724088
NCN54,OUT013,1211.5087757109036
FDP22,OUT013,780.1042292635947
NCB54,OUT035,2074.125330254788
FDD08,OUT045,617.5496282462273
DRM48,OUT010,129.05984004125878
FDG41,OUT027,3024.01511490645
FDE44,OUT027,1227.7630665295542
FDE26,OUT035,2546.6425242555038
NCS38,OUT013,1965.6991451409265
NCJ54,OUT018,3519.1263818513585
FDI40,OUT019,243.3207850612666
FDN45,OUT018,3813.111269156497
FDU43,OUT046,4189.627393502709
FDI04,OUT010,566.1097918104678
NCC07,OUT018,1394.498648745218
NCC07,OUT019,271.1400750732639
NCD18,OUT045,3872.899636145097
FDU55,OUT035,4717.923156655094
FDX59,OUT035,579.1416412342383
FDR52,OUT049,3247.7178440175426
NCP17,OUT013,1042.8303845799799
FDQ32,OUT045,1947.7626156496715
NCT17,OUT049,3386.1673943746846
FDO10,OUT049,896.5564734204418
FDE32,OUT049,618.3988210385075
FDN44,OUT045,2608.5761564223503
FDH02,OUT035,1463.8945030944733
FDK60,OUT013,1588.3623519487658
FDS24,OUT019,225.9849119390305
FDL03,OUT010,358.92533735346206
FDB46,OUT027,5071.84557042922
FDO48,OUT049,4064.475200642155
FDZ39,OUT049,1708.5437570724773
FDT02,OUT027,821.6929919219282
FDC50,OUT013,1513.094340577739
FDP39,OUT035,760.7243243996104
DRG15,OUT018,902.8976431057293
FDP10,OUT018,1349.8207878776927
FDF53,OUT027,4738.465249322758
FDN34,OUT045,2799.748217415175
FDK02,OUT045,1963.9157507172201
FDC23,OUT045,2778.665390903539
FDJ10,OUT019,241.31881968278256
FDE53,OUT035,1631.7535684444183
FDR25,OUT035,4838.375129569853
FDW50,OUT046,2532.400224303091
FDS09,OUT049,797.813279402194
FDW49,OUT010,491.47499471729697
FDU51,OUT046,2677.6494347277494
FDF28,OUT018,1814.2324565902575
NCY30,OUT018,2599.14295415531
FDD44,OUT045,4698.175007970969
FDX09,OUT017,2744.247940858169
NCF30,OUT013,2125.2747437926223
FDZ50,OUT019,587.6700165632922
FDW37,OUT013,1427.6227116474918
FDD11,OUT049,3555.65032045603
DRH39,OUT018,1432.7678720371703
FDA36,OUT049,2886.6710557188967
NCG43,OUT049,1487.853526831018
FDF02,OUT035,1890.8602674388305
FDP57,OUT027,2622.7740272888695
NCE42,OUT017,3148.8576797744463
NCR38,OUT027,5934.630945289169
FDP03,OUT019,244.65615434292758
FDO51,OUT035,627.0682311909271
NCQ42,OUT046,1975.6636786101876
NCM41,OUT046,1462.3208605507323
FDH48,OUT027,2446.527193185642
DRF60,OUT046,4041.603329140551
FDJ27,OUT035,1637.170015438948
FDQ14,OUT013,2124.080629882392
FDN27,OUT017,2116.5433814423372
NCQ02,OUT046,2746.8849045776547
FDJ33,OUT049,2084.573626498222
FDP07,OUT027,5867.2853068120385
DRE01,OUT049,3941.597581011243
FDU36,OUT045,1558.0042970877046
FDL28,OUT017,4300.998872036261
NCX53,OUT046,2221.9996631122563
FDZ39,OUT013,1784.3828545319986
NCP42,OUT013,3104.891764432807
FDJ14,OUT035,1312.9005001976168
FDK04,OUT049,871.4037471786434
NCC19,OUT017,2901.901463257612
FDS09,OUT018,569.3265047614807
FDZ02,OUT046,1568.5665658816388
FDD35,OUT018,1747.8981320110313
NCY42,OUT017,2360.896541970949
FDB05,OUT045,3757.3669455089234
FDF20,OUT035,3367.6021397497834
NCO41,OUT018,1351.610247638463
FDC40,OUT027,2154.4112140600337
FDV58,OUT045,2040.654506286871
FDZ57,OUT045,2167.1105769653136
DRM35,OUT046,2871.3773835674615
DRN36,OUT018,1206.2368783557608
FDQ13,OUT046,1325.9724464148949
DRO35,OUT010,216.33390358306303
NCD43,OUT035,1728.77508574152
FDA51,OUT018,1587.0618129108589
NCX17,OUT027,6405.391502268337
NCZ17,OUT049,708.5994875599873
FDR11,OUT027,3810.275852402548
FDW34,OUT049,4079.5567794172307
FDN50,OUT017,1576.309219890374
FDS09,OUT046,771.0503003847376
FDS48,OUT018,1988.1385372843959
FDL44,OUT049,2693.5668441190596
DRF48,OUT018,2371.3679278661816
FDA14,OUT018,1820.4022126141892
NCD30,OUT049,1682.9743953069928
FDI16,OUT017,858.4119692130768
NCG06,OUT035,3494.262397419133
DRZ24,OUT035,2156.5061020751054
NCS17,OUT045,1525.0146809609141
FDB37,OUT045,3989.918544196311
FDE10,OUT035,2279.5061024359866
FDC57,OUT045,3074.189364248322
FDM12,OUT018,2624.3708397636506
FDE24,OUT049,2305.159020637458
FDW22,OUT045,3487.1252148062877
DRD01,OUT027,1640.9838538690547
NCZ18,OUT027,6449.567347483938
FDN49,OUT045,587.4800325245787
FDR22,OUT035,2049.5092596082127
FDV08,OUT019,153.74093490816063
FDY39,OUT046,3765.3037944033035
FDV36,OUT049,2127.190814778257
FDO60,OUT045,772.758300889854
FDU04,OUT027,3282.594499370214
FDR20,OUT027,1262.3821078138265
FDW19,OUT019,191.32468312964983
FDU40,OUT049,2415.412201492886
FDK15,OUT045,1564.9398923485733
DRF15,OUT035,2398.295074909368
FDQ25,OUT017,2853.986986186503
FDI48,OUT019,180.08034687683335
FDS49,OUT046,1399.8609672490732
FDV22,OUT046,2709.961774749377
NCV42,OUT046,1735.5115026537678
FDX26,OUT046,3291.1903355030554
FDI33,OUT018,1217.7911753490077
FDZ14,OUT049,2065.5837521648286
FDG10,OUT013,826.3648511207103
FDM38,OUT018,759.788634654338
FDG26,OUT027,6751.76173328702
FDH46,OUT035,1697.6141849446246
FDN13,OUT018,1304.6469519810737
FDU57,OUT035,2556.8992451785025
NCI06,OUT046,2891.4149583768635
FDM38,OUT045,898.9472785778244
NCG42,OUT010,176.30227756152652
FDL39,OUT045,2759.549383491344
FDT31,OUT019,578.6227883579816
FDV59,OUT013,3272.8102214871187
FDB49,OUT035,1748.363107249787
FDD58,OUT049,1839.536142128606
DRN59,OUT046,849.9765818515503
FDX48,OUT049,2509.6674110295507
FDQ11,OUT049,4478.154253559687
FDY12,OUT049,832.8662414861576
FDQ11,OUT045,4130.388401640417
DRI11,OUT017,1984.1863179864185
FDY32,OUT027,3963.557268782594
FDS51,OUT045,1017.458388438932
FDR19,OUT010,378.79970910759573
DRB13,OUT018,2733.3570834518214
FDS21,OUT035,1022.3008027411872
FDQ40,OUT045,2803.0780671831253
NCE55,OUT013,2759.0615840820833
FDX43,OUT027,3942.6751732255834
FDS12,OUT049,2248.218298343171
DRK01,OUT027,2539.249182436724
FDN25,OUT017,988.9839867654158
FDB60,OUT046,3367.9713512696267
FDQ13,OUT017,1308.827463340342
DRK13,OUT045,3259.6883594041915
DRF25,OUT018,493.18752373373155
NCD42,OUT019,154.25926926318385
FDW25,OUT045,1659.2612749317034
NCV29,OUT027,5185.249686731491
NCK42,OUT035,2835.1483513980397
DRJ13,OUT027,3756.6608476433485
DRD15,OUT017,3763.4056038098274
FDM27,OUT045,2638.699713129863
FDZ50,OUT018,2746.529994952963
FDC04,OUT046,3744.1891113572465
FDF50,OUT049,2917.1109492867254
FDP15,OUT045,5041.455340663373
FDK46,OUT035,4388.906494887276
FDZ56,OUT018,2432.491364303181
FDY60,OUT049,2094.6074158167326
FDB10,OUT035,3945.828603368149
FDR57,OUT045,2384.036212545971
FDU58,OUT049,3798.670067336509
FDH02,OUT046,1408.514095244963
FDP48,OUT013,3593.539324709942
FDI46,OUT035,4551.853907531547
FDW56,OUT013,3257.0227078723788
NCM19,OUT010,167.33035037112614
FDS50,OUT027,5013.07552103366
FDK24,OUT013,732.8832373221829
FDO36,OUT017,3648.340713286377
FDK45,OUT027,2988.8299551577593
NCL05,OUT045,723.8895595779574
FDL32,OUT018,1633.1533841934213
FDA28,OUT049,2090.7930512545145
FDY36,OUT018,969.1899611091853
FDP32,OUT018,1862.0012805356519
FDL50,OUT046,2020.1126943801826
DRC24,OUT049,2561.568314900267
NCS18,OUT017,1723.4287437355272
FDD16,OUT017,1177.2471294267968
NCV18,OUT013,1468.397739340972
FDX07,OUT046,3580.6399295603537
NCZ05,OUT027,2692.1567669095107
NCI31,OUT013,623.7967921708449
FDK14,OUT049,1307.0810767142643
NCR06,OUT045,680.7626715935604
NCF54,OUT049,2817.0368340382283
DRG23,OUT010,222.38674696234588
FDD53,OUT046,617.572033175482
NCM31,OUT027,3477.702316322971
FDT16,OUT017,4646.245114182505
FDR40,OUT035,1326.5713417732802
DRG25,OUT017,3772.664036406481
FDT10,OUT035,1098.8918537407726
FDY32,OUT013,2690.3664979990435
FDN50,OUT035,1597.7843834278317
FDZ35,OUT019,249.3731431064373
NCP54,OUT045,1982.922222090937
NCD07,OUT035,1758.3805524179554
FDS02,OUT018,3382.3576129361836
DRN59,OUT018,646.2728389677717
DRB24,OUT013,2392.307569468986
FDP37,OUT027,3069.2871376333605
DRB01,OUT018,2580.1125146073264
FDR47,OUT046,2896.185701395899
NCM31,OUT010,265.89004855066895
NCF06,OUT027,6199.81000714419
NCV17,OUT027,3189.391820012771
FDS10,OUT049,2802.8737655580558
FDN52,OUT035,1274.6336115469999
FDZ48,OUT013,1965.8981045926464
FDJ48,OUT049,3623.7400880603573
DRB13,OUT027,5104.370115426579
FDV59,OUT017,3711.114730237763
FDL32,OUT035,1717.9411666204926
FDZ12,OUT035,2388.2854696256604
NCR06,OUT027,804.139932292444
FDP51,OUT017,2033.2124397324378
FDY22,OUT013,2222.421463659574
FDZ38,OUT049,3506.9156227602903
