Item_Identifier,Outlet_Identifier,Item_Outlet_Sales_DT
DRF48,OUT046,3190.643467582416
FDW57,OUT035,2843.5697892156873
DRH13,OUT017,1673.9839872860634
FDT33,OUT013,2633.839843902438
DRK47,OUT027,5041.82149744681
FDY22,OUT010,207.13050352504638
FDC35,OUT019,471.30684669117664
FDO03,OUT013,3805.948604166664
FDF24,OUT045,1349.512904332131
FDF56,OUT018,2843.5697892156873
FDD28,OUT013,1068.506765834932
FDG53,OUT027,2846.400822516556
FDO27,OUT019,207.13050352504638
NCF54,OUT018,2843.5697892156873
FDC20,OUT027,1068.506765834932
FDU10,OUT046,646.0888157894741
DRA24,OUT018,2633.839843902438
FDA02,OUT010,471.30684669117664
FDG10,OUT017,1068.506765834932
FDW39,OUT010,471.30684669117664
FDP04,OUT019,207.13050352504638
NCM55,OUT013,3190.643467582416
FDG47,OUT045,4125.174474540679
NCU41,OUT017,3011.5252991596612
NCK31,OUT017,790.3307954098356
FDZ46,OUT045,1673.9839872860634
FDU13,OUT027,5041.82149744681
NCF19,OUT045,790.3307954098356
NCJ43,OUT013,2843.5697892156873
NCJ05,OUT045,2432.6625807321766
FDS04,OUT027,2846.400822516556
FDX28,OUT010,207.13050352504638
FDB41,OUT027,790.3307954098356
FDG53,OUT046,2006.47074231975
FDL15,OUT010,471.30684669117664
FDQ08,OUT049,1068.506765834932
DRN36,OUT013,1559.9736407643309
FDI46,OUT013,4125.174474540679
FDG16,OUT027,5041.82149744681
FDV32,OUT013,1068.506765834932
FDF44,OUT010,207.13050352504638
FDK04,OUT018,1068.506765834932
NCA41,OUT013,3011.5252991596612
FDD51,OUT017,790.3307954098356
NCZ53,OUT045,3190.643467582416
FDP01,OUT027,5041.82149744681
FDY25,OUT049,3190.643467582416
FDB17,OUT018,2843.5697892156873
NCV54,OUT018,1892.0661445161286
FDJ32,OUT017,1068.506765834932
FDA37,OUT049,2006.47074231975
FDG35,OUT035,2843.5697892156873
NCM05,OUT018,4125.174474540679
FDG45,OUT046,3805.948604166664
FDH28,OUT013,646.0888157894741
NCE18,OUT049,4125.174474540679
FDH38,OUT045,1892.0661445161286
FDR56,OUT013,3011.5252991596612
FDH17,OUT027,2846.400822516556
FDD39,OUT049,3549.850947508306
FDB41,OUT049,790.3307954098356
NCR53,OUT046,3549.850947508306
FDX46,OUT017,1068.506765834932
FDV28,OUT049,646.0888157894741
FDA08,OUT018,2633.839843902438
FDH45,OUT017,646.0888157894741
NCS38,OUT010,207.13050352504638
FDD40,OUT010,471.30684669117664
DRM59,OUT035,2432.6625807321766
NCJ43,OUT018,2843.5697892156873
NCN29,OUT013,790.3307954098356
NCC19,OUT045,3011.5252991596612
FDR56,OUT035,3011.5252991596612
FDZ43,OUT049,3805.948604166664
FDJ32,OUT010,207.13050352504638
DRH03,OUT017,1349.512904332131
NCZ54,OUT035,2633.839843902438
FDE26,OUT017,2432.6625807321766
FDS03,OUT045,1068.506765834932
DRZ24,OUT019,207.13050352504638
FDO48,OUT027,5041.82149744681
FDW39,OUT049,2843.5697892156873
NCK05,OUT049,1068.506765834932
NCK30,OUT017,4125.174474540679
FDT27,OUT018,3549.850947508306
FDS08,OUT019,471.30684669117664
NCJ19,OUT049,1068.506765834932
FDC58,OUT045,646.0888157894741
DRE37,OUT013,3190.643467582416
FDW02,OUT035,2006.47074231975
FDJ02,OUT010,471.30684669117664
FDX09,OUT045,2843.5697892156873
FDT31,OUT010,471.30684669117664
FDI24,OUT049,2843.5697892156873
FDY09,OUT045,2843.5697892156873
FDV28,OUT045,646.0888157894741
DRM47,OUT049,3011.5252991596612
FDT52,OUT019,471.30684669117664
FDI48,OUT018,1068.506765834932
FDY55,OUT017,4125.174474540679
FDU48,OUT013,2117.4513803278655
FDN25,OUT045,1068.506765834932
FDP20,OUT049,2117.4513803278655
FDJ15,OUT013,3190.643467582416
FDD04,OUT018,2117.4513803278655
FDY58,OUT045,3805.948604166664
FDR37,OUT018,3190.643467582416
FDF44,OUT013,2006.47074231975
FDD32,OUT045,1349.512904332131
FDR57,OUT017,2432.6625807321766
DRG39,OUT027,1068.506765834932
FDX15,OUT017,2633.839843902438
DRN37,OUT045,2633.839843902438
FDW40,OUT027,2846.400822516556
FDB32,OUT049,1349.512904332131
FDM40,OUT018,2006.47074231975
FDE39,OUT027,2846.400822516556
DRH49,OUT017,1349.512904332131
FDT46,OUT049,790.3307954098356
NCF06,OUT035,4125.174474540679
FDP07,OUT017,3011.5252991596612
FDC04,OUT013,3805.948604166664
FDZ32,OUT017,1673.9839872860634
FDD50,OUT045,2633.839843902438
FDU56,OUT017,3190.643467582416
FDV34,OUT017,1068.506765834932
NCY41,OUT013,646.0888157894741
NCK18,OUT046,2633.839843902438
DRH25,OUT049,1068.506765834932
FDT57,OUT046,3805.948604166664
FDV56,OUT018,1673.9839872860634
FDV12,OUT045,1559.9736407643309
FDN52,OUT017,1349.512904332131
FDX38,OUT035,790.3307954098356
FDE47,OUT018,2117.4513803278655
NCO07,OUT013,3805.948604166664
FDV09,OUT027,5041.82149744681
FDZ23,OUT019,471.30684669117664
DRH51,OUT018,1349.512904332131
NCY54,OUT045,2843.5697892156873
DRG49,OUT013,3549.850947508306
NCC19,OUT049,3011.5252991596612
NCV53,OUT045,3805.948604166664
FDZ47,OUT019,207.13050352504638
NCO26,OUT018,1892.0661445161286
NCP02,OUT045,1068.506765834932
NCW30,OUT018,4125.174474540679
NCN55,OUT046,3805.948604166664
FDB20,OUT010,207.13050352504638
DRL11,OUT013,2633.839843902438
DRD60,OUT045,3190.643467582416
FDW14,OUT010,207.13050352504638
FDL27,OUT010,207.13050352504638
FDU09,OUT018,1068.506765834932
DRH36,OUT027,1068.506765834932
FDP34,OUT027,5041.82149744681
FDE04,OUT017,2843.5697892156873
FDZ57,OUT027,2846.400822516556
FDF02,OUT010,207.13050352504638
FDG28,OUT045,3805.948604166664
NCI31,OUT046,646.0888157894741
FDT43,OUT013,790.3307954098356
FDU20,OUT046,2117.4513803278655
FDD53,OUT013,646.0888157894741
FDW15,OUT045,2432.6625807321766
NCT53,OUT045,2633.839843902438
NCG55,OUT027,2846.400822516556
FDD48,OUT035,1892.0661445161286
FDG47,OUT049,4125.174474540679
FDI21,OUT017,1068.506765834932
FDT27,OUT017,3549.850947508306
DRO35,OUT013,1892.0661445161286
FDD33,OUT017,3805.948604166664
FDC04,OUT035,3805.948604166664
FDY34,OUT013,2633.839843902438
DRJ49,OUT049,2006.47074231975
FDE05,OUT049,2432.6625807321766
FDU31,OUT017,3805.948604166664
NCN19,OUT027,5041.82149744681
FDK56,OUT027,5041.82149744681
FDK58,OUT017,1673.9839872860634
NCJ42,OUT035,1673.9839872860634
FDZ34,OUT027,5041.82149744681
FDA52,OUT018,2843.5697892156873
NCR29,OUT013,1068.506765834932
FDT48,OUT035,3011.5252991596612
DRJ51,OUT019,471.30684669117664
NCS54,OUT046,2843.5697892156873
FDV01,OUT035,2432.6625807321766
DRG51,OUT027,5041.82149744681
NCG42,OUT013,2117.4513803278655
FDA51,OUT049,1892.0661445161286
FDV19,OUT010,471.30684669117664
NCT18,OUT045,3190.643467582416
NCS41,OUT045,3190.643467582416
FDO03,OUT046,3805.948604166664
FDL12,OUT010,207.13050352504638
FDY37,OUT010,471.30684669117664
FDI58,OUT049,1349.512904332131
FDT28,OUT018,2432.6625807321766
NCC42,OUT010,207.13050352504638
FDO01,OUT017,2117.4513803278655
FDJ02,OUT013,2432.6625807321766
FDQ04,OUT018,646.0888157894741
DRL47,OUT013,2117.4513803278655
FDZ32,OUT035,1673.9839872860634
FDC35,OUT035,3549.850947508306
FDX14,OUT045,1068.506765834932
FDZ35,OUT013,1673.9839872860634
FDL14,OUT013,2432.6625807321766
FDO04,OUT049,1068.506765834932
DRK11,OUT017,2432.6625807321766
FDB44,OUT018,3805.948604166664
FDZ50,OUT049,3190.643467582416
FDI12,OUT027,2846.400822516556
FDU43,OUT017,3805.948604166664
FDD58,OUT010,207.13050352504638
FDB27,OUT017,3011.5252991596612
FDB04,OUT018,1349.512904332131
NCO17,OUT013,1892.0661445161286
FDL12,OUT017,1068.506765834932
DRJ13,OUT049,2633.839843902438
FDD57,OUT045,1559.9736407643309
FDW19,OUT035,1673.9839872860634
DRD27,OUT018,1559.9736407643309
FDH27,OUT027,5041.82149744681
NCW30,OUT027,5041.82149744681
FDR40,OUT018,1349.512904332131
FDG05,OUT013,2633.839843902438
NCY41,OUT019,207.13050352504638
FDI38,OUT018,3805.948604166664
FDR20,OUT046,646.0888157894741
FDE09,OUT017,1673.9839872860634
FDN50,OUT019,207.13050352504638
DRF27,OUT045,2432.6625807321766
DRF51,OUT013,646.0888157894741
NCO02,OUT019,207.13050352504638
FDB51,OUT027,1068.506765834932
FDJ50,OUT013,1068.506765834932
FDN52,OUT013,1349.512904332131
FDX14,OUT013,1349.512904332131
FDT27,OUT019,471.30684669117664
FDV10,OUT013,646.0888157894741
FDU33,OUT046,790.3307954098356
FDU58,OUT046,3190.643467582416
NCP42,OUT027,5041.82149744681
FDL51,OUT027,5041.82149744681
DRH15,OUT027,790.3307954098356
FDU16,OUT017,1349.512904332131
FDW15,OUT017,2432.6625807321766
FDQ44,OUT045,2117.4513803278655
NCI06,OUT027,5041.82149744681
DRK23,OUT019,471.30684669117664
FDC28,OUT035,1673.9839872860634
NCY17,OUT019,207.13050352504638
NCV05,OUT018,2432.6625807321766
FDM34,OUT019,207.13050352504638
DRD60,OUT027,5041.82149744681
FDT38,OUT046,1349.512904332131
FDQ57,OUT018,2432.6625807321766
FDE59,OUT027,646.0888157894741
NCM43,OUT046,2633.839843902438
DRI51,OUT049,2843.5697892156873
NCG30,OUT017,2117.4513803278655
NCK54,OUT035,1892.0661445161286
FDQ16,OUT019,207.13050352504638
FDI36,OUT013,3011.5252991596612
FDX16,OUT027,5041.82149744681
FDA34,OUT046,2843.5697892156873
FDJ48,OUT018,3805.948604166664
FDU47,OUT035,2006.47074231975
FDS39,OUT046,2006.47074231975
FDD11,OUT046,4125.174474540679
FDM16,OUT027,1068.506765834932
FDU56,OUT018,3190.643467582416
FDQ32,OUT017,2117.4513803278655
DRK35,OUT013,646.0888157894741
FDA58,OUT049,3549.850947508306
DRG48,OUT019,471.30684669117664
FDT59,OUT010,471.30684669117664
FDQ31,OUT019,207.13050352504638
FDS51,OUT018,1068.506765834932
FDW32,OUT027,2846.400822516556
FDI15,OUT027,5041.82149744681
NCV30,OUT017,1068.506765834932
DRG25,OUT049,3190.643467582416
FDT02,OUT013,646.0888157894741
FDO33,OUT027,2846.400822516556
FDP38,OUT035,790.3307954098356
FDZ45,OUT035,3011.5252991596612
NCA54,OUT027,5041.82149744681
FDU33,OUT017,790.3307954098356
FDN58,OUT017,3805.948604166664
FDI05,OUT045,1068.506765834932
FDM57,OUT019,207.13050352504638
NCS42,OUT027,2846.400822516556
FDB57,OUT045,3805.948604166664
FDC03,OUT045,3011.5252991596612
FDZ58,OUT013,2117.4513803278655
NCK29,OUT045,2006.47074231975
NCR53,OUT045,3549.850947508306
FDE26,OUT027,5041.82149744681
FDU52,OUT049,2432.6625807321766
FDE41,OUT027,2846.400822516556
FDU38,OUT018,3190.643467582416
FDA52,OUT017,2843.5697892156873
FDW46,OUT046,1068.506765834932
DRI59,OUT035,3805.948604166664
FDT38,OUT035,1349.512904332131
FDL33,OUT018,3011.5252991596612
FDQ01,OUT027,5041.82149744681
FDJ08,OUT046,3011.5252991596612
FDQ47,OUT049,646.0888157894741
NCZ18,OUT013,4125.174474540679
FDE29,OUT017,1068.506765834932
FDF10,OUT027,5041.82149744681
FDC48,OUT049,1349.512904332131
FDY58,OUT013,3805.948604166664
NCX30,OUT010,471.30684669117664
FDV11,OUT013,2843.5697892156873
FDT46,OUT046,790.3307954098356
DRD01,OUT019,207.13050352504638
FDQ11,OUT013,4125.174474540679
NCM41,OUT017,1349.512904332131
NCC55,OUT013,646.0888157894741
FDG45,OUT027,5041.82149744681
NCQ54,OUT049,2633.839843902438
FDM34,OUT045,2117.4513803278655
FDD17,OUT019,471.30684669117664
FDN38,OUT027,5041.82149744681
FDB53,OUT018,2432.6625807321766
NCL06,OUT035,4125.174474540679
NCV18,OUT019,207.13050352504638
FDX25,OUT013,3190.643467582416
FDB39,OUT046,1068.506765834932
FDC33,OUT049,3011.5252991596612
NCO14,OUT018,790.3307954098356
FDA58,OUT027,5041.82149744681
NCQ02,OUT017,3190.643467582416
NCR53,OUT017,3549.850947508306
FDN52,OUT046,1349.512904332131
FDG26,OUT046,4125.174474540679
FDE23,OUT027,790.3307954098356
DRI37,OUT013,1068.506765834932
DRH37,OUT018,2633.839843902438
FDO01,OUT035,2117.4513803278655
FDK45,OUT049,1892.0661445161286
FDP23,OUT049,3805.948604166664
FDM33,OUT035,3549.850947508306
FDD36,OUT017,1892.0661445161286
FDL56,OUT017,1349.512904332131
FDT27,OUT010,471.30684669117664
FDG52,OUT017,790.3307954098356
NCL42,OUT035,3805.948604166664
DRJ24,OUT046,3190.643467582416
FDV38,OUT046,1068.506765834932
FDT35,OUT045,2633.839843902438
FDY51,OUT045,3549.850947508306
FDC37,OUT017,1673.9839872860634
NCP43,OUT013,3190.643467582416
FDO33,OUT045,1673.9839872860634
FDW04,OUT018,2006.47074231975
NCC31,OUT046,2432.6625807321766
FDK22,OUT049,3805.948604166664
FDJ50,OUT017,1068.506765834932
FDV13,OUT017,1349.512904332131
DRL60,OUT017,2432.6625807321766
FDW03,OUT017,1673.9839872860634
FDY27,OUT035,2843.5697892156873
FDB39,OUT027,1068.506765834932
FDU59,OUT045,2633.839843902438
FDZ57,OUT049,2006.47074231975
FDO21,OUT049,3805.948604166664
FDS43,OUT018,3190.643467582416
FDU28,OUT010,471.30684669117664
FDC51,OUT010,207.13050352504638
FDW16,OUT010,207.13050352504638
FDP32,OUT010,207.13050352504638
FDB60,OUT019,471.30684669117664
NCQ30,OUT046,2006.47074231975
FDD26,OUT049,3190.643467582416
FDI44,OUT045,1349.512904332131
DRH23,OUT046,1068.506765834932
FDO44,OUT046,1673.9839872860634
FDG04,OUT046,3190.643467582416
FDM32,OUT027,2846.400822516556
FDM09,OUT013,2633.839843902438
FDZ47,OUT013,1559.9736407643309
FDM40,OUT027,2846.400822516556
FDY48,OUT017,1559.9736407643309
NCM30,OUT045,646.0888157894741
FDX36,OUT010,471.30684669117664
DRF03,OUT017,646.0888157894741
FDN51,OUT049,4125.174474540679
FDM57,OUT049,1349.512904332131
FDB35,OUT049,1349.512904332131
FDY13,OUT027,2846.400822516556
FDA37,OUT017,2006.47074231975
NCX53,OUT017,2117.4513803278655
FDD59,OUT018,1349.512904332131
FDX10,OUT019,207.13050352504638
FDC03,OUT018,3011.5252991596612
FDW43,OUT035,3805.948604166664
FDW10,OUT046,2843.5697892156873
FDY14,OUT027,5041.82149744681
FDV43,OUT045,790.3307954098356
FDO40,OUT013,2432.6625807321766
FDP46,OUT027,2846.400822516556
NCE43,OUT019,471.30684669117664
FDD05,OUT035,1892.0661445161286
FDJ60,OUT010,471.30684669117664
DRE27,OUT018,1559.9736407643309
FDO11,OUT035,4125.174474540679
DRG11,OUT027,2846.400822516556
FDK33,OUT010,471.30684669117664
DRM23,OUT045,2633.839843902438
FDJ02,OUT027,5041.82149744681
NCZ05,OUT045,1673.9839872860634
NCL30,OUT013,2117.4513803278655
FDZ19,OUT018,2843.5697892156873
FDM45,OUT049,2006.47074231975
FDO36,OUT046,2843.5697892156873
NCK31,OUT045,790.3307954098356
DRJ37,OUT045,2432.6625807321766
FDP24,OUT018,2117.4513803278655
FDF46,OUT013,1892.0661445161286
FDX46,OUT019,207.13050352504638
NCL18,OUT045,3011.5252991596612
FDJ26,OUT013,3549.850947508306
FDJ07,OUT045,1892.0661445161286
FDY15,OUT013,2432.6625807321766
DRG01,OUT045,1068.506765834932
FDF58,OUT045,1068.506765834932
FDZ14,OUT019,207.13050352504638
FDP31,OUT049,1068.506765834932
FDH45,OUT013,646.0888157894741
FDA09,OUT010,471.30684669117664
FDW31,OUT035,3011.5252991596612
FDA57,OUT046,646.0888157894741
NCE55,OUT035,2843.5697892156873
FDC17,OUT019,471.30684669117664
FDC59,OUT013,1068.506765834932
FDA22,OUT013,2633.839843902438
FDK52,OUT035,3549.850947508306
NCM26,OUT046,2432.6625807321766
NCT53,OUT035,2633.839843902438
FDW45,OUT018,2432.6625807321766
NCI18,OUT035,3805.948604166664
FDE38,OUT018,2633.839843902438
FDF08,OUT019,207.13050352504638
FDY58,OUT010,471.30684669117664
FDF58,OUT019,207.13050352504638
FDX39,OUT017,3805.948604166664
FDB44,OUT049,3805.948604166664
FDF28,OUT013,2117.4513803278655
FDE39,OUT013,1892.0661445161286
FDT37,OUT018,4125.174474540679
FDZ45,OUT017,3011.5252991596612
FDO40,OUT035,2432.6625807321766
FDM57,OUT027,2846.400822516556
DRG36,OUT017,2843.5697892156873
FDY36,OUT010,207.13050352504638
DRL60,OUT027,5041.82149744681
FDS25,OUT019,207.13050352504638
DRF49,OUT027,2846.400822516556
FDP16,OUT045,3805.948604166664
FDS60,OUT049,3190.643467582416
FDU15,OUT027,646.0888157894741
FDK43,OUT046,2006.47074231975
FDN25,OUT046,1068.506765834932
FDE53,OUT049,1673.9839872860634
FDB22,OUT013,2432.6625807321766
FDE39,OUT017,1892.0661445161286
FDX35,OUT035,3549.850947508306
NCG54,OUT049,2633.839843902438
FDH27,OUT035,2432.6625807321766
NCK42,OUT013,3805.948604166664
FDS25,OUT049,1673.9839872860634
FDI10,OUT018,2843.5697892156873
FDU35,OUT035,1559.9736407643309
FDI04,OUT017,3011.5252991596612
DRK23,OUT035,4125.174474540679
FDB53,OUT019,471.30684669117664
FDY02,OUT049,4125.174474540679
FDM60,OUT035,646.0888157894741
NCJ31,OUT010,471.30684669117664
DRP35,OUT017,2117.4513803278655
NCQ30,OUT018,2006.47074231975
DRL11,OUT010,471.30684669117664
FDU01,OUT013,3190.643467582416
FDR39,OUT035,3190.643467582416
FDO08,OUT046,2633.839843902438
FDC02,OUT045,4125.174474540679
NCZ29,OUT035,2117.4513803278655
FDF29,OUT010,207.13050352504638
FDZ23,OUT017,3190.643467582416
NCU53,OUT018,2633.839843902438
NCW30,OUT013,4125.174474540679
NCM26,OUT027,5041.82149744681
FDV50,OUT027,2846.400822516556
FDW15,OUT049,2432.6625807321766
FDI35,OUT027,5041.82149744681
FDO11,OUT017,4125.174474540679
FDN48,OUT046,1349.512904332131
NCA17,OUT049,2432.6625807321766
NCN54,OUT013,1349.512904332131
FDP22,OUT013,790.3307954098356
NCB54,OUT035,2006.47074231975
FDD08,OUT045,646.0888157894741
DRM48,OUT010,207.13050352504638
FDG41,OUT027,2846.400822516556
FDE44,OUT027,790.3307954098356
FDE26,OUT035,2432.6625807321766
NCS38,OUT013,1892.0661445161286
NCJ54,OUT018,3805.948604166664
FDI40,OUT019,207.13050352504638
FDN45,OUT018,3549.850947508306
FDU43,OUT046,3805.948604166664
FDI04,OUT010,471.30684669117664
NCC07,OUT018,1673.9839872860634
NCC07,OUT019,207.13050352504638
NCD18,OUT045,3549.850947508306
FDU55,OUT035,4125.174474540679
FDX59,OUT035,646.0888157894741
FDR52,OUT049,3011.5252991596612
NCP17,OUT013,1068.506765834932
FDQ32,OUT045,2117.4513803278655
NCT17,OUT049,3190.643467582416
FDO10,OUT049,1068.506765834932
FDE32,OUT049,646.0888157894741
FDN44,OUT045,2633.839843902438
FDH02,OUT035,1349.512904332131
FDK60,OUT013,1559.9736407643309
FDS24,OUT019,207.13050352504638
FDL03,OUT010,471.30684669117664
FDB46,OUT027,5041.82149744681
FDO48,OUT049,3805.948604166664
FDZ39,OUT049,1673.9839872860634
FDT02,OUT027,646.0888157894741
FDC50,OUT013,1559.9736407643309
FDP39,OUT035,790.3307954098356
DRG15,OUT018,1068.506765834932
FDP10,OUT018,1673.9839872860634
FDF53,OUT027,5041.82149744681
FDN34,OUT045,2633.839843902438
FDK02,OUT045,2006.47074231975
FDC23,OUT045,2843.5697892156873
FDJ10,OUT019,207.13050352504638
FDE53,OUT035,1673.9839872860634
FDR25,OUT035,4125.174474540679
FDW50,OUT046,2633.839843902438
FDS09,OUT049,790.3307954098356
FDW49,OUT010,471.30684669117664
FDU51,OUT046,2843.5697892156873
FDF28,OUT018,2117.4513803278655
NCY30,OUT018,2843.5697892156873
FDD44,OUT045,4125.174474540679
FDX09,OUT017,2843.5697892156873
NCF30,OUT013,2117.4513803278655
FDZ50,OUT019,471.30684669117664
FDW37,OUT013,1349.512904332131
FDD11,OUT049,4125.174474540679
DRH39,OUT018,1068.506765834932
FDA36,OUT049,3190.643467582416
NCG43,OUT049,1349.512904332131
FDF02,OUT035,1673.9839872860634
FDP57,OUT027,2846.400822516556
NCE42,OUT017,3805.948604166664
NCR38,OUT027,5041.82149744681
FDP03,OUT019,207.13050352504638
FDO51,OUT035,646.0888157894741
NCQ42,OUT046,2117.4513803278655
NCM41,OUT046,1349.512904332131
FDH48,OUT027,2846.400822516556
DRF60,OUT046,3805.948604166664
FDJ27,OUT035,1559.9736407643309
FDQ14,OUT013,2432.6625807321766
FDN27,OUT017,1892.0661445161286
NCQ02,OUT046,3190.643467582416
FDJ33,OUT049,2006.47074231975
FDP07,OUT027,5041.82149744681
DRE01,OUT049,3549.850947508306
FDU36,OUT045,1559.9736407643309
FDL28,OUT017,3549.850947508306
NCX53,OUT046,2117.4513803278655
FDZ39,OUT013,1673.9839872860634
NCP42,OUT013,3011.5252991596612
FDJ14,OUT035,1349.512904332131
FDK04,OUT049,1068.506765834932
NCC19,OUT017,3011.5252991596612
FDS09,OUT018,790.3307954098356
FDZ02,OUT046,1559.9736407643309
FDD35,OUT018,2006.47074231975
NCY42,OUT017,2432.6625807321766
FDB05,OUT045,3549.850947508306
FDF20,OUT035,3011.5252991596612
NCO41,OUT018,1559.9736407643309
FDC40,OUT027,2846.400822516556
FDV58,OUT045,3011.5252991596612
FDZ57,OUT045,2006.47074231975
DRM35,OUT046,2843.5697892156873
DRN36,OUT018,1559.9736407643309
FDQ13,OUT046,1349.512904332131
DRO35,OUT010,207.13050352504638
NCD43,OUT035,1673.9839872860634
FDA51,OUT018,1892.0661445161286
NCX17,OUT027,5041.82149744681
NCZ17,OUT049,646.0888157894741
FDR11,OUT027,5041.82149744681
FDW34,OUT049,3805.948604166664
FDN50,OUT017,1349.512904332131
FDS09,OUT046,790.3307954098356
FDS48,OUT018,2432.6625807321766
FDL44,OUT049,2633.839843902438
DRF48,OUT018,3190.643467582416
FDA14,OUT018,2432.6625807321766
NCD30,OUT049,1559.9736407643309
FDI16,OUT017,790.3307954098356
NCG06,OUT035,4125.174474540679
DRZ24,OUT035,2006.47074231975
NCS17,OUT045,1559.9736407643309
FDB37,OUT045,3805.948604166664
FDE10,OUT035,2006.47074231975
FDC57,OUT045,3011.5252991596612
FDM12,OUT018,3190.643467582416
FDE24,OUT049,2117.4513803278655
FDW22,OUT045,3805.948604166664
DRD01,OUT027,1068.506765834932
NCZ18,OUT027,5041.82149744681
FDN49,OUT045,646.0888157894741
FDR22,OUT035,1892.0661445161286
FDV08,OUT019,207.13050352504638
FDY39,OUT046,3190.643467582416
FDV36,OUT049,2117.4513803278655
FDO60,OUT045,790.3307954098356
FDU04,OUT027,2846.400822516556
FDR20,OUT027,790.3307954098356
FDW19,OUT019,207.13050352504638
FDU40,OUT049,3011.5252991596612
FDK15,OUT045,1559.9736407643309
DRF15,OUT035,2432.6625807321766
FDQ25,OUT017,2843.5697892156873
FDI48,OUT019,207.13050352504638
FDS49,OUT046,1349.512904332131
FDV22,OUT046,2633.839843902438
NCV42,OUT046,1673.9839872860634
FDX26,OUT046,3190.643467582416
FDI33,OUT018,1349.512904332131
FDZ14,OUT049,2006.47074231975
FDG10,OUT013,1068.506765834932
FDM38,OUT018,790.3307954098356
FDG26,OUT027,5041.82149744681
FDH46,OUT035,1559.9736407643309
FDN13,OUT018,1559.9736407643309
FDU57,OUT035,2432.6625807321766
NCI06,OUT046,2843.5697892156873
FDM38,OUT045,1068.506765834932
NCG42,OUT010,207.13050352504638
FDL39,OUT045,2843.5697892156873
FDT31,OUT019,471.30684669117664
FDV59,OUT013,3805.948604166664
FDB49,OUT035,1559.9736407643309
FDD58,OUT049,1559.9736407643309
DRN59,OUT046,790.3307954098356
FDX48,OUT049,2432.6625807321766
FDQ11,OUT049,4125.174474540679
FDY12,OUT049,1068.506765834932
FDQ11,OUT045,4125.174474540679
DRI11,OUT017,1892.0661445161286
FDY32,OUT027,5041.82149744681
FDS51,OUT045,1068.506765834932
FDR19,OUT010,471.30684669117664
DRB13,OUT018,3190.643467582416
FDS21,OUT035,1068.506765834932
FDQ40,OUT045,2843.5697892156873
NCE55,OUT013,2843.5697892156873
FDX43,OUT027,5041.82149744681
FDS12,OUT049,2006.47074231975
DRK01,OUT027,2846.400822516556
FDN25,OUT017,1068.506765834932
FDB60,OUT046,3011.5252991596612
FDQ13,OUT017,1349.512904332131
DRK13,OUT045,3011.5252991596612
DRF25,OUT018,646.0888157894741
NCD42,OUT019,207.13050352504638
FDW25,OUT045,1349.512904332131
NCV29,OUT027,5041.82149744681
NCK42,OUT035,3805.948604166664
DRJ13,OUT027,5041.82149744681
DRD15,OUT017,3805.948604166664
FDM27,OUT045,2432.6625807321766
FDZ50,OUT018,3190.643467582416
FDC04,OUT046,3805.948604166664
FDF50,OUT049,3011.5252991596612
FDP15,OUT045,4125.174474540679
FDK46,OUT035,4125.174474540679
FDZ56,OUT018,2633.839843902438
FDY60,OUT049,2006.47074231975
FDB10,OUT035,3549.850947508306
FDR57,OUT045,2432.6625807321766
FDU58,OUT049,3190.643467582416
FDH02,OUT046,1349.512904332131
FDP48,OUT013,3190.643467582416
FDI46,OUT035,4125.174474540679
FDW56,OUT013,3011.5252991596612
NCM19,OUT010,207.13050352504638
FDS50,OUT027,5041.82149744681
FDK24,OUT013,790.3307954098356
FDO36,OUT017,3190.643467582416
FDK45,OUT027,2846.400822516556
NCL05,OUT045,790.3307954098356
FDL32,OUT018,1892.0661445161286
FDA28,OUT049,2117.4513803278655
FDY36,OUT018,1068.506765834932
FDP32,OUT018,2006.47074231975
FDL50,OUT046,2006.47074231975
DRC24,OUT049,2432.6625807321766
NCS18,OUT017,1673.9839872860634
FDD16,OUT017,1068.506765834932
NCV18,OUT013,1349.512904332131
FDX07,OUT046,3190.643467582416
NCZ05,OUT027,2846.400822516556
NCI31,OUT013,646.0888157894741
FDK14,OUT049,1349.512904332131
NCR06,OUT045,646.0888157894741
NCF54,OUT049,2843.5697892156873
DRG23,OUT010,471.30684669117664
FDD53,OUT046,646.0888157894741
NCM31,OUT027,2846.400822516556
FDT16,OUT017,4125.174474540679
FDR40,OUT035,1349.512904332131
DRG25,OUT017,3190.643467582416
FDT10,OUT035,1068.506765834932
FDY32,OUT013,2633.839843902438
FDN50,OUT035,1349.512904332131
FDZ35,OUT019,207.13050352504638
NCP54,OUT045,2117.4513803278655
NCD07,OUT035,1673.9839872860634
FDS02,OUT018,3011.5252991596612
DRN59,OUT018,790.3307954098356
DRB24,OUT013,2432.6625807321766
FDP37,OUT027,2846.400822516556
DRB01,OUT018,3190.643467582416
FDR47,OUT046,3011.5252991596612
NCM31,OUT010,207.13050352504638
NCF06,OUT027,5041.82149744681
NCV17,OUT027,2846.400822516556
FDS10,OUT049,2843.5697892156873
FDN52,OUT035,1349.512904332131
FDZ48,OUT013,1892.0661445161286
FDJ48,OUT049,4125.174474540679
DRB13,OUT027,5041.82149744681
FDV59,OUT017,3805.948604166664
FDL32,OUT035,1673.9839872860634
FDZ12,OUT035,2006.47074231975
NCR06,OUT027,646.0888157894741
FDP51,OUT017,1892.0661445161286
FDY22,OUT013,2117.4513803278655
